Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),4LHE Temp (ºF),App message,
53.208307960000184,1050,,0.009695467974929432,0.11905519997475983,22.223307927988092,0.2590264107542257,123.46459128647999,5.756423480755837,1.6228696932504747,28.19232090012259,0.0733685485100588,0.020682962149510927,74.6375,70.25,,
53.71648521000019,1050,,0.00951162561450838,0.11723573238606326,22.223596456224694,0.2562782426542549,123.46459128647999,5.695424245437066,1.5927430092815853,27.96568771089418,0.07360691523881015,0.020584406215486326,74.6375,70.25,,
54.23827696000012,1050,,0.009517333333878109,0.11518483415259273,22.22353829244199,0.2560979363942292,123.67403079671999,5.69140215662608,1.5957106943514263,28.03757070685578,0.07218736190210015,0.020239074652585072,74.6375,70.25,,
54.76380296000017,1050,,0.009369946295686986,0.11697690155934685,22.22361996768864,0.2560113346005687,123.77875055183999,5.689498641211668,1.572260967558511,27.635718840097542,0.07440538076907983,0.0205606925429028,74.6375,70.25,,
55.259204460000056,1050,,0.00944468145087665,0.11772299568035224,22.223462161125035,0.25805533183321716,123.67403079671999,5.73488188612178,1.5833429868818214,27.607238313478895,0.07437713676590038,0.020529575982618495,74.6375,70.25,,
55.75877946000013,1050,,0.00963065030132528,0.11835087340071995,22.223132587767132,0.2583942202101716,124.0929098172,5.742328771395874,1.6199557245880531,28.209012864216135,0.0730855488147245,0.02061113760423036,74.6375,70.25,,
56.26835221000016,1050,,0.009437196856637728,0.11869946787008252,22.223463884326357,0.2568152555982036,123.88347030695999,5.707324593753024,1.5845912123915369,27.76542157222243,0.07490990931676732,0.020798696027944596,74.6375,70.25,,
56.76303546000005,1050,,0.00939147529289986,0.11807415340188299,22.223574795767174,0.2576011442747718,123.56931104159999,5.724818303935566,1.5736616682763374,27.488853528692296,0.07503187936757172,0.020625051709668895,74.530625,70.25,,
57.26171096,1050,,0.009550746626313373,0.11964203873846367,22.22362046488694,0.25662414616581597,123.46459128647999,5.703117625750837,1.5981151426438145,28.021988870228512,0.07486571120995703,0.020978419242176517,74.525,70.25,,
57.76324071000005,1050,,0.009661814495713203,0.11974686011809327,22.223357380150667,0.2593850698294732,123.56931104159999,5.7644069965561915,1.6189259082036127,28.08533309922318,0.0739753126833757,0.020773748607076634,74.525,70.25,,
58.26396146000009,1050,,0.009392651264180131,0.12067124150819789,22.223583129845604,0.25773890123559734,123.46459128647999,5.727881891630501,1.5724872774402443,27.452931158861354,0.07674520385136525,0.02106782964441579,74.525,70.25,,
58.764316960000016,1050,,0.009263751827044664,0.12116313981684966,22.223634963832808,0.25781131344692937,123.25515177624,5.729504515485408,1.5486471297887312,27.02955856490528,0.07824232750131974,0.0211475084677717,74.525,70.25,,
59.25842721000022,1050,,0.009358344692981272,0.12093913061931456,22.223627513569742,0.2572488887141435,123.045712266,5.717003462693636,1.5618434948576505,27.319735536823078,0.07743681256589367,0.021154462537423688,74.525,70.25,,
59.76560196000021,1050,,0.009551628012260357,0.12003341424488437,22.223341656876254,0.2573400399223655,122.94099251088,5.718954901450937,1.591737261236734,27.83290493338176,0.07542711971981707,0.020990698739636382,74.525,70.25,,
60.25833271000003,1050,,0.009642358802569839,0.11977327482045572,22.223080375419393,0.25965409573509896,123.15043202112,5.770313114112991,1.6097134278414102,27.89927672220143,0.07442087392022914,0.02075836052421299,74.525,70.25,,
60.75884121000009,1050,,0.009607820359706072,0.12016897691989518,22.223245742016267,0.2605853690288776,123.15043202112,5.791052521709944,1.6038413638685782,27.695737638144408,0.0749271106442876,0.020751166993514064,74.609375,70.165625,,
61.2623484600001,1050,,0.00946966182723623,0.1191503538896081,22.223329537156452,0.25891253339318404,122.94099251088,5.753898393238563,1.5786305190532925,27.43587286309482,0.07548396804556848,0.020709066668969968,74.6375,70.1375,,
61.75794296000024,1050,,0.009453927670564117,0.11879252730474646,22.223439472948677,0.25717304810948943,122.73155300063999,5.715269690779291,1.5728411438517491,27.520164746706154,0.0755320589482209,0.0207852813892816,74.6375,70.1375,,
62.258189960000195,1050,,0.00960955992013261,0.12104875056747118,22.22349484539895,0.2574461595228542,122.52211349039999,5.721353420136201,1.5967307309258905,27.909184971013154,0.07581402877237164,0.021157702169814028,74.6375,70.1375,,
62.76228721000005,1050,,0.009675964163030855,0.11935492437522024,22.223377507641224,0.256468682587892,122.62683324551999,5.699600248054084,1.6092306311404734,28.23475917276226,0.07417075952537128,0.0209413431034618,74.6375,70.1375,,
63.25888221000025,1050,,0.009620099365172914,0.11869430063502816,22.22335502355495,0.2566412947278812,122.94099251088,5.7034303575609275,1.6033647707263008,28.113061775231984,0.07403243935370968,0.020811840019599546,74.609375,70.1375,,
63.76146446000026,1050,,0.009392932006173658,0.11833370926155087,22.22357287341908,0.25635971384072614,123.045712266,5.697228784006041,1.5667408123058664,27.500298120526555,0.07553274492740708,0.020770568914593467,74.525,70.1375,,
64.25923621000015,1050,,0.009318797448742509,0.11914385201432406,22.22356391554643,0.25542683615877615,123.045712266,5.676494616228228,1.5542733994072644,27.381127869731564,0.07665722648152609,0.020989267149035488,74.525,70.1375,,
64.76536071000017,1050,,0.0093776332451305,0.1199348498816767,22.223630258954135,0.257755964254225,123.045712266,5.728273269238143,1.5643366905671976,27.309702546738855,0.07667131459548364,0.020937814531099844,74.586875,70.1375,,
65.25959921000008,1050,,0.009131326654611065,0.11922180172498952,22.22364341125064,0.25764165602556516,123.15043202112,5.725736194146362,1.5244558267166564,26.624700544405215,0.07820925954100172,0.020822461227010522,74.6375,70.1375,,
65.76240071000015,1050,,0.00923372970416402,0.11727280744583168,22.22340529056037,0.25937663778748393,123.46459128647999,5.764232110050989,1.5452471148667333,26.808313087469458,0.07590072284850724,0.020345139084328313,74.6375,70.1375,,
66.26508796000016,1050,,0.009382842749724413,0.11834885419210465,22.22325707142489,0.261607705700757,123.88347030695999,5.813774733151062,1.5755387576733073,27.10070778767273,0.07512166231310662,0.020357507894838943,74.6375,70.1375,,
66.75889346000017,1050,,0.00925733534096656,0.11763662549227563,22.22341950814999,0.2579352354112811,123.98819006208,5.732202759366693,1.5564106756281286,27.15213629373114,0.07558709133008491,0.02052261235330662,74.6375,70.1375,,
67.25770846000017,1050,,0.009185424661480793,0.11791761491517452,22.22359713035172,0.2565066081434777,123.98819006208,5.700499524356435,1.5441899051338603,27.08861794399286,0.07636509383631811,0.020685760931447146,74.6375,70.1375,,
67.76226071000005,1050,,0.009326541990874092,0.11746662352607558,22.223569888070102,0.2578502847708978,124.0929098172,5.730353813901073,1.5696360740076762,27.391852100409473,0.07483943495138241,0.020499271825115975,74.6375,70.1375,,
68.2614147100001,1050,,0.009287488956269024,0.11816118306130077,22.223560285145574,0.2561500684101861,124.0929098172,5.692566482587586,1.561964401598058,27.43873346895267,0.07565573089721275,0.02075713731466191,74.6375,70.1375,,
68.77225846000019,1050,,0.009495152980336066,0.11910030227423639,22.223552161479454,0.2568219636828043,123.77875055183999,5.7074963130303775,1.5940507442932126,27.92931524773873,0.07471602342463271,0.020867319927143805,74.6375,70.1375,,
69.26232671000027,1050,,0.009731794070598362,0.12162097213106078,22.223380630110327,0.2583451825509818,123.56931104159999,5.741302744915503,1.6301020565274627,28.39319095229713,0.07461245289616224,0.02118431929130049,74.6375,70.1375,,
