Time (s),ESC (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),4LHE Temp (ºF),90% settling time (s),Max acceleration (RPM/s)
19.072355,1230,0.059631862,0.730782265,21.99088087,1.883630511,301.3834552,41.42269417,24.36484738,58.82004507,0.029993304,0.017642075,73.175,,
19.095825,1230,0.060924829,0.734674282,21.98668496,1.91390373,302.6400923,42.08039837,25.00236924,59.41571424,0.029384187,0.017458824,73.175,,
19.11799,1230,0.062018394,0.738385404,21.98355507,1.935995491,304.4203281,42.56006348,25.59390573,60.13596701,0.028850048,0.017349255,73.175,,
19.14481,1230,0.063113566,0.742915213,21.98022916,1.960322969,305.4675257,43.08834808,26.14036092,60.66689043,0.028420235,0.017241673,73.175,,
19.17215,1230,0.064001024,0.748202776,21.97816698,1.974160775,306.5147232,43.38843515,26.59531058,61.29585105,0.028132884,0.01724429,73.175,,
19.19766,1230,0.064614212,0.752772121,21.97597919,1.990289875,307.5619208,43.73856886,26.9407044,61.59484661,0.027941813,0.017210717,73.175,,
19.222295,1230,0.065168191,0.757771284,21.97450819,2.000384973,308.7138381,43.95747598,27.27915811,62.05806294,0.027778397,0.017238735,73.175,,
19.246575,1230,0.065553913,0.762246364,21.97281389,2.012364432,309.5515961,44.21730914,27.51451783,62.22567217,0.027703424,0.017238642,73.175,,
19.27065,1230,0.065840299,0.767523666,21.97162877,2.021168527,310.1799147,44.40836456,27.69027162,62.35372974,0.02771817,0.017283313,73.175,,
19.295405,1230,0.066072516,0.77252721,21.96950312,2.035868636,310.912953,44.72702236,27.85518944,62.27821119,0.027733691,0.017272046,73.175,,
19.32153,1230,0.066291575,0.77745569,21.96888099,2.039452955,311.8554307,44.80449925,28.02588074,62.55148748,0.027740634,0.017352179,73.175,,
19.34453,1230,0.066394105,0.78178752,21.96850747,2.04177974,312.3790295,44.85485347,28.12363175,62.69919434,0.027798242,0.017429274,73.175,,
19.36735,1230,0.06644158,0.786223277,21.96837419,2.043376905,312.9026283,44.88966847,28.187996,62.79395006,0.027892131,0.017514571,73.175,,
19.394435,1230,0.066472666,0.791511253,21.96795322,2.045392786,313.4262271,44.93309303,28.24297145,62.85561387,0.02802507,0.01761533,73.175,,
19.417035,1230,0.066398931,0.795546633,21.96767695,2.048314765,313.7403863,44.99671706,28.24316507,62.76716818,0.028167758,0.017680104,73.175,,
19.44441,1230,0.066312089,0.799877779,21.96803993,2.044178141,314.1592654,44.90658701,28.24875022,62.90558267,0.02831551,0.017812037,73.175,,
19.465905,1230,0.066226067,0.803673228,21.96806726,2.043810826,314.5781444,44.89857368,28.24676568,62.91238978,0.028451867,0.01789975,73.175,,
19.494545,1230,0.066101675,0.80895406,21.96777997,2.044749628,314.7875839,44.91860991,28.2128932,62.80891876,0.028673205,0.01800933,73.175,,
19.517475,1230,0.066008823,0.812644461,21.9668861,2.051990576,315.1017432,45.07584326,28.19918113,62.55940897,0.028818016,0.018028381,73.175,,
19.544845,1230,0.06590094,0.816724803,21.96760544,2.046390999,315.5206222,44.95431005,28.18838245,62.7045158,0.028973809,0.018167886,73.175,,
19.56603,1230,0.065825096,0.819569502,21.96682463,2.051501944,315.8347814,45.06498344,28.18875079,62.55133951,0.029074346,0.018186393,73.175,,
19.59431,1230,0.06577538,0.823491249,21.96715558,2.049424015,316.044221,45.02001619,28.18775915,62.61161488,0.029214499,0.018291669,73.175,,
19.615975,1230,0.065727616,0.826161039,21.96749284,2.046154639,316.3583802,44.94888737,28.18754177,62.71021024,0.029309439,0.018380011,73.175,,
19.644805,1230,0.065588914,0.829408106,21.96805049,2.043534668,316.4631,44.89247275,28.14446987,62.69307113,0.029469665,0.018475438,73.175,,
19.66962,1230,0.065484923,0.831440235,21.96788838,2.044848334,316.6725395,44.92099996,28.11230933,62.58166415,0.029575665,0.018508943,73.175,,
19.694495,1230,0.065329228,0.833599689,21.96763947,2.046732072,316.7772592,44.96187226,28.05641214,62.40045339,0.029711557,0.018540146,73.175,,
19.717705,1230,0.065203698,0.835040734,21.96679616,2.053261483,316.9866987,45.10357647,28.01892168,62.12128588,0.029802743,0.018513847,73.175,,
19.744625,1230,0.06508904,0.837441993,21.96765989,2.047504882,317.0914185,44.97889088,27.98480453,62.21764028,0.029924883,0.018618556,73.175,,
19.767345,1230,0.064960342,0.839452098,21.96762521,2.048688571,317.300858,45.0048227,27.94324096,62.08943681,0.030041329,0.018652492,73.175,,
19.79448,1230,0.064797754,0.841478932,21.96755371,2.049698427,317.4055778,45.02686029,27.88087264,61.92053468,0.030181226,0.018688377,73.175,,
19.817595,1230,0.06482169,0.843126735,21.96793472,2.047749112,317.6150173,44.98481882,27.91791518,62.06074831,0.030200204,0.018742473,73.175,,
19.846325,1230,0.064904171,0.844858468,21.96845744,2.044747655,317.9291765,44.91995182,27.9753357,62.27819615,0.030200119,0.018808089,73.0625,,
19.871645,1230,0.064817052,0.846873378,21.96890479,2.041586577,318.0338963,44.85142112,27.94720251,62.31062876,0.030302617,0.018881751,73.0625,,
19.89674,1230,0.064666472,0.848552026,21.9691478,2.040476918,318.0338963,44.82753898,27.88197788,62.19832387,0.03043371,0.018929257,73.0625,,
19.921865,1230,0.064525619,0.849834302,21.96929523,2.039554649,318.0338963,44.80757823,27.81865659,62.08471353,0.030549078,0.018966307,73.0625,,
19.945595,1230,0.064405236,0.850944369,21.96976556,2.035792235,317.9291765,44.72587813,27.76247402,62.07250743,0.030650884,0.019025772,73.0625,,
19.97325,1230,0.064239048,0.852272263,21.96963308,2.036340731,317.9291765,44.73765868,27.68771113,61.88904815,0.030781608,0.019050444,73.0625,,
20.001785,1230,0.064094702,0.853302244,21.96970289,2.035671931,317.9291765,44.72310752,27.62541128,61.76988321,0.030888309,0.019079672,73.0625,,
20.026825,1230,0.06399158,0.854395178,21.96873518,2.045799712,317.9291765,44.94363209,27.58187357,61.36992559,0.030976691,0.019010372,73.0625,,
20.049635,1230,0.063905969,0.855190932,21.96868823,2.046393594,317.9291765,44.95658288,27.54697303,61.27461489,0.031044824,0.019022596,73.0625,,
20.07284,1230,0.063845615,0.855691245,21.96864769,2.046906404,317.9291765,44.96776566,27.52520234,61.21096287,0.031087555,0.019028992,73.0625,,
20.09767,1230,0.063838897,0.855884291,21.96868932,2.045706466,318.0338963,44.94148979,27.52302813,61.24191312,0.031097025,0.019044413,73.0625,,
20.122835,1230,0.06386035,0.856108049,21.96865623,2.044320628,318.0338963,44.91097711,27.53326456,61.3063138,0.03109359,0.019062334,73.0625,,
20.146665,1230,0.063867316,0.856322971,21.96834897,2.046362518,318.0338963,44.95520591,27.53850984,61.2576659,0.031095472,0.019048361,73.0625,,
20.168885,1230,0.063872571,0.856485114,21.96862539,2.043184215,318.0338963,44.88594862,27.54375672,61.36387348,0.031095436,0.019081364,73.0625,,
20.1958,1230,0.063854558,0.857163498,21.96911382,2.039346669,318.0338963,44.80263909,27.53680594,61.46246405,0.03112792,0.019131987,73.0625,,
20.217605,1230,0.063844225,0.85742666,21.96918563,2.037584377,318.0338963,44.76406943,27.52941948,61.49892052,0.031145831,0.01915435,73.0625,,
20.24415,1230,0.063827447,0.85765184,21.96927725,2.038019277,318.0338963,44.77381054,27.51868564,61.46156717,0.031166163,0.019155212,73.0625,,
20.27079,1230,0.063780014,0.85786753,21.96938277,2.037593664,317.9291765,44.76467512,27.49495813,61.42110505,0.031200903,0.01916394,73.0625,,
20.295725,1230,0.063755267,0.858468478,21.96959907,2.035899456,317.9291765,44.7278948,27.48137369,61.44124112,0.031238194,0.019193134,73.0625,,
20.324225,1230,0.063804066,0.858608119,21.96953408,2.036328791,317.9291765,44.73719476,27.50050793,61.47123904,0.031221537,0.019192265,73.0625,,
20.347775,1230,0.063842611,0.858323249,21.96942119,2.037046163,317.8244568,44.75272514,27.51397788,61.48000549,0.031195898,0.01917924,73.0625,,
20.371575,1230,0.06387411,0.858090502,21.96928666,2.037179711,317.8244568,44.75538505,27.52839173,61.50855747,0.031171109,0.0191729,73.0625,,
20.39448,1230,0.063909567,0.857734429,21.96921719,2.038095419,317.9291765,44.77536092,27.54514071,61.518523,0.031139228,0.019156393,73.0625,,
20.421175,1230,0.063958932,0.857562892,21.9692984,2.036419463,317.9291765,44.73870684,27.56870947,61.62160557,0.031106385,0.019168254,73.0625,,
20.44688,1230,0.063988976,0.857053032,21.96939202,2.036011555,317.9291765,44.729936,27.58332599,61.66636588,0.031071417,0.019160614,73.0625,,
20.471715,1230,0.064022881,0.85644731,21.96969249,2.033648998,317.9291765,44.67864312,27.59838593,61.77086859,0.031032514,0.019169054,73.0625,,
20.49836,1230,0.064065802,0.855887005,21.96967373,2.034304262,317.9291765,44.69300091,27.6169832,61.79263561,0.030991329,0.019150359,73.0625,,
20.522535,1230,0.064099203,0.855601557,21.96989742,2.034061547,317.9291765,44.68812354,27.63140139,61.83164384,0.030964827,0.019146061,73.0625,,
20.547185,1230,0.064088572,0.855378317,21.96984635,2.034234854,317.9291765,44.69182718,27.62856082,61.82016391,0.03095993,0.01913948,73.0625,,
20.571355,1230,0.064037787,0.855361839,21.96959946,2.034453597,317.9291765,44.69613063,27.60544607,61.76249639,0.030985257,0.019137268,73.0625,,
20.59577,1230,0.06400157,0.855339535,21.9697104,2.033345924,317.9291765,44.67202109,27.58946208,61.76004892,0.0310024,0.019147097,73.0625,,
20.62257,1230,0.063930212,0.855154376,21.96960836,2.0340038,317.9291765,44.6862669,27.5551315,61.66353427,0.031034306,0.01913685,73.0625,,
20.649125,1230,0.063851712,0.855233581,21.96946816,2.035037954,317.9291765,44.70870154,27.51966235,61.55325787,0.031077183,0.019129019,73.0625,,
20.674905,1230,0.063776255,0.855175663,21.96970678,2.032039425,317.9291765,44.64331034,27.48673514,61.56966169,0.031112304,0.01915574,73.0625,,
20.69784,1230,0.063798841,0.855306805,21.96959725,2.033429314,317.9291765,44.67362307,27.49810886,61.55334394,0.031104205,0.019145678,73.0625,,
20.722285,1230,0.063844714,0.855603736,21.96949681,2.034704263,317.9291765,44.7014288,27.5185954,61.56088549,0.031091839,0.019140411,73.0625,,
20.744995,1230,0.063849587,0.855690859,21.96958137,2.033492012,317.9291765,44.67496822,27.52410749,61.60968566,0.031088778,0.019153698,73.0625,,
20.76928,1230,0.06385306,0.856076534,21.96944858,2.034312018,317.9291765,44.69271328,27.52729432,61.59235432,0.031099189,0.019154723,73.0625,,
20.795965,1230,0.063840568,0.856425831,21.9695864,2.033663399,318.0338963,44.67874376,27.52424787,61.6047936,0.031115322,0.01916853,73.0625,,
20.823715,1230,0.063797091,0.856596471,21.96957363,2.033994358,318.0338963,44.68598881,27.50637438,61.55480747,0.031141744,0.019169241,73.0625,,
20.84686,1230,0.063729921,0.857118515,21.96969711,2.03429597,317.9291765,44.69286629,27.4725163,61.46957799,0.031199127,0.019177971,73.0625,,
20.87206,1230,0.063660922,0.857781641,21.96983842,2.033511256,317.9291765,44.6759137,27.44043812,61.42110109,0.031259765,0.019200092,73.0625,,
20.897185,1230,0.063613221,0.858003999,21.96820693,2.046115957,317.9291765,44.94949876,27.41759342,60.99643862,0.031293921,0.019088177,73.0625,,
20.922395,1230,0.063585082,0.858180401,21.96851938,2.043176811,317.9291765,44.88556939,27.41113293,61.06892104,0.031307732,0.019119294,73.0625,,
20.946765,1230,0.063578943,0.858816215,21.96896325,2.039366468,318.0338963,44.80276699,27.41306147,61.1860903,0.031328723,0.019168821,73.0625,,
20.97162,1230,0.063565609,0.859212257,21.96913635,2.039077323,318.0338963,44.79676775,27.40742525,61.18170268,0.031349616,0.019180229,73.0625,,
20.997935,1230,0.063557563,0.859466812,21.96938989,2.038441916,318.0338963,44.78332523,27.40365722,61.19165356,0.031363216,0.01919167,73.0625,,
21.023055,1230,0.063542191,0.859660058,21.96902293,2.041347819,318.0338963,44.84641704,27.39688576,61.09046734,0.031378021,0.01916898,73.0625,,
21.04507,1230,0.06355484,0.859794789,21.96884194,2.043076616,318.0338963,44.88402724,27.40344759,61.05389662,0.031375424,0.019155919,73.0625,,
21.071445,1230,0.063573681,0.859738899,21.96913257,2.039780902,318.1386161,44.81221704,27.41793401,61.18406056,0.031356808,0.019185369,73.0625,,
21.095115,1230,0.063604164,0.859755151,21.96936962,2.037694158,318.1386161,44.76685614,27.43381562,61.28153278,0.031339248,0.019205172,73.0625,0.444565,363
21.121595,1230,0.063612485,0.859446739,21.97000358,2.03350539,318.1386161,44.67612071,27.43632742,61.41161538,0.031325138,0.019237273,73.0625,,
21.145765,1260,0.063660671,0.859198545,21.96958172,2.034654052,318.1386161,44.70049848,27.45532056,61.42061385,0.031294428,0.01922123,73.0625,,
21.17062,1260,0.063753046,0.859052461,21.96943362,2.036613682,318.0338963,44.74324911,27.4937871,61.4479003,0.03124533,0.019199599,73.0625,,
21.19608,1260,0.063819309,0.85871076,21.96950496,2.035301661,318.1386161,44.71456993,27.52373965,61.55429807,0.031198913,0.019204272,73.0625,,
21.22213,1260,0.063894428,0.858767029,21.95756468,2.119663862,318.1386161,46.54265634,27.55684862,59.20772639,0.03116347,0.018451182,73.0625,,
21.24646,1260,0.064565358,0.859230422,21.94751232,2.190386966,319.0810939,48.07354492,27.92881465,58.09601663,0.030765016,0.017873249,73.0625,,
21.27064,1260,0.065827391,0.860519507,21.93940272,2.248486706,320.8613297,49.33045536,28.64113911,58.05975012,0.030044877,0.017443981,73.0625,,
21.29585,1260,0.067418048,0.862651493,21.93261373,2.295473432,322.6415655,50.34573211,29.48816734,58.57133485,0.029254158,0.017134551,73.0625,,
21.322725,1260,0.069065635,0.866032374,21.9282157,2.325764315,324.9454001,50.99986158,30.42814359,59.66318859,0.028461558,0.016981073,73.0625,,
21.346715,1260,0.070480825,0.869681841,21.92326957,2.360051256,326.725636,51.74003987,31.2233938,60.34667517,0.027853533,0.016808681,73.0625,,
21.371135,1260,0.071756801,0.874726626,21.92012914,2.382958039,327.982273,52.23474795,31.90731968,61.08447141,0.027414607,0.016746068,73.0625,,
21.394475,1260,0.072792703,0.880336429,21.91760876,2.401342092,329.1341903,52.63167646,32.48286928,61.71733728,0.02710156,0.016726361,73.0625,,
21.416875,1260,0.073665443,0.886255499,21.91608474,2.411457294,330.7049867,52.84970242,33.02802217,62.49424436,0.026833441,0.016769356,73.0625,,
21.44444,1260,0.074524298,0.893164034,21.91450249,2.421315435,331.6474645,53.06192314,33.50862116,63.15003147,0.026654753,0.016832485,73.0625,,
21.46728,1260,0.075048953,0.899287054,21.9123144,2.436992785,332.5899423,53.4001521,33.84554423,63.38098845,0.026570323,0.016840534,73.0625,,
21.497035,1260,0.075607424,0.90620193,21.90980242,2.453184962,333.7418596,53.74879782,34.21405764,63.65548446,0.026486245,0.016859948,73.0625,,
21.52227,1260,0.07603209,0.912658924,21.90785258,2.466885651,334.7890571,54.04416719,34.51152208,63.85799592,0.02644505,0.016887279,73.0625,,
21.547435,1260,0.076376662,0.918463772,21.90635869,2.477555579,335.8362547,54.27422119,34.77835207,64.07895185,0.026409065,0.016922652,73.0625,,
21.572595,1260,0.076634797,0.924378874,21.90642992,2.478843885,336.7787325,54.30261983,34.98698797,64.42965014,0.026420647,0.017022731,73.0625,,
21.5947,1260,0.076758027,0.929436376,21.90605485,2.48166273,337.3023312,54.36343987,35.10013428,64.56569777,0.026479568,0.017096718,73.0625,,
21.62119,1260,0.076840364,0.935394832,21.90504901,2.488885166,337.9306498,54.51915154,35.20731157,64.57787874,0.026568198,0.017157179,73.0625,,
21.648285,1260,0.076866592,0.940490849,21.90569697,2.483940713,338.4542485,54.41245255,35.2777513,64.83396658,0.026659603,0.017284478,73.0625,,
21.672365,1260,0.076739347,0.946141231,21.90511041,2.488448004,339.0825671,54.50972828,35.27529713,64.71376439,0.026821637,0.017357291,73.0625,,
21.69743,1260,0.076627819,0.951120316,21.90402525,2.495512931,339.3967263,54.66177827,35.26304344,64.511336,0.026972156,0.017400098,73.0625,,
21.72501,1260,0.076486597,0.956862574,21.90508155,2.488937315,339.9203251,54.52037486,35.24692506,64.64908788,0.027147406,0.01755055,73.0625,,
21.751455,1260,0.07619673,0.962107022,21.9066802,2.47690326,340.2344844,54.2607276,35.14524844,64.77106003,0.027375166,0.017731185,73.0625,,
21.776735,1260,0.075941724,0.966566784,21.90586447,2.482116962,340.3392041,54.37291777,35.04310315,64.44955428,0.027582226,0.017776622,73.0625,,
21.802595,1260,0.075772915,0.970452225,21.90608666,2.48139262,340.6533634,54.35760177,34.99305557,64.37564284,0.027732709,0.01785311,73.0625,,
21.828515,1260,0.075585252,0.974971137,21.90616451,2.481193953,340.8628029,54.35344292,34.92833052,64.26148674,0.027913477,0.017937615,73.0625,,
21.877505,1260,0.075280921,0.982231625,21.90578916,2.483990966,341.0722424,54.41378238,34.81310753,63.97847384,0.02821442,0.018051155,73.0625,,
21.90649,1260,0.075215224,0.98588002,21.90635561,2.479506202,341.2816819,54.3169446,34.80136215,64.07091269,0.028328777,0.018150506,73.0625,,
21.93139,1260,0.075133602,0.988361985,21.90662368,2.478752716,341.4911214,54.30110294,34.78887042,64.0666,0.028410293,0.018201508,73.0625,,
21.953945,1260,0.0750534,0.990790919,21.90698489,2.477926847,341.700561,54.283906,34.76857343,64.04950563,0.028496738,0.01825202,73.0625,,
21.977185,1260,0.074921846,0.993777126,21.90762994,2.474275032,341.8052807,54.20550177,34.71757256,64.04806048,0.028624614,0.01833351,73.0625,,
22.00122,1260,0.074742607,0.996240738,21.90846156,2.467679427,341.8052807,54.06305987,34.63729947,64.06832975,0.028762079,0.018427384,73.0625,,
22.025655,1260,0.074525103,0.998059547,21.90838938,2.468462516,341.8052807,54.08003796,34.53301646,63.85538502,0.028901603,0.01845523,73.0625,,
22.05104,1260,0.074333137,0.999497409,21.90947281,2.461125106,341.700561,53.92195359,34.44049361,63.87100488,0.029020995,0.018536001,73.0625,,
22.07474,1260,0.074172122,1.000706848,21.90920049,2.461134012,341.700561,53.92147851,34.36119475,63.72450405,0.029123168,0.018558594,73.0625,,
22.09975,1260,0.074083447,1.001796771,21.90887666,2.463180174,341.700561,53.96551062,34.31853591,63.59346093,0.029191128,0.018563649,73.0625,,
22.125905,1260,0.074031551,1.003128599,21.90792952,2.470472173,341.700561,54.12293025,34.30095496,63.37601235,0.029244918,0.018534263,73.0625,,
22.149845,1260,0.074019613,1.003953794,21.90802042,2.470813194,341.9100005,54.13062591,34.30984505,63.3834257,0.029261391,0.018546872,73.0625,,
22.171645,1260,0.074039774,1.004563363,21.90806213,2.46960466,342.0147202,54.10425232,34.32974343,63.45110034,0.029262187,0.018567179,73.0625,,
22.19455,1260,0.074070562,1.005217693,21.90911753,2.46142442,342.0147202,53.92763692,34.3492969,63.69516423,0.029264578,0.018640121,73.0625,,
22.2217,1260,0.07410433,1.005993733,21.90920526,2.461737872,342.11944,53.93472035,34.37008688,63.72534549,0.029269456,0.018652062,73.0625,,
22.24587,1260,0.074106205,1.006381598,21.90961783,2.458025668,342.0147202,53.85440299,34.36850432,63.81744557,0.029282089,0.018687081,73.0625,,
22.27064,1260,0.074104221,1.007078172,21.90805915,2.468910498,342.0147202,54.08903722,34.3673581,63.5384911,0.029303334,0.018618896,73.0625,,
22.299505,1260,0.074078402,1.007375468,21.90795586,2.468621782,342.0147202,54.08245705,34.35398377,63.52149226,0.029323396,0.018626659,73.0625,,
22.350015,1260,0.073957543,1.006922276,21.90798663,2.469765031,342.0147202,54.10757927,34.29145074,63.37642749,0.029363653,0.018609635,73.0625,,
22.37419,1260,0.0739346,1.006966625,21.90699782,2.47705841,342.11944,54.2649132,34.29084004,63.19155052,0.02936547,0.018556496,73.0625,,
22.39894,1260,0.073965313,1.006818793,21.90733502,2.475228129,342.2241597,54.22565187,34.31813284,63.28763538,0.029337808,0.018567205,73.0625,,
22.42516,1260,0.074024143,1.006742596,21.90633759,2.482003321,342.3288795,54.37160266,34.35691041,63.18907064,0.029302478,0.018515963,73.0625,,
22.450535,1260,0.074029651,1.00682757,21.90770088,2.47242682,342.4335992,54.16518721,34.36725314,63.44896956,0.029296132,0.018588094,73.0625,,
22.47574,1260,0.074021199,1.007371256,21.90618786,2.483034753,342.4335992,54.39382575,34.36423011,63.17671103,0.02931453,0.018519956,73.0625,,
22.498975,1260,0.074037396,1.008046882,21.9056279,2.487270364,342.4335992,54.48521907,34.37385086,63.08839616,0.029325981,0.018501291,73.0625,,
22.521995,1260,0.074107961,1.008566923,21.9057592,2.48631349,342.6430388,54.4645846,34.42305862,63.20264603,0.029299166,0.018517848,73.0625,,
22.54491,1260,0.07414133,1.009181478,21.90601254,2.483301268,342.7477585,54.39922872,34.44923061,63.32668941,0.029294747,0.018551393,73.0625,,
22.5708,1260,0.07413137,1.009639557,21.90654071,2.48113739,342.7477585,54.35313723,34.4505604,63.38283704,0.029306912,0.018575553,73.0625,,
22.595005,1260,0.0741133,1.009673915,21.90804427,2.470054152,342.7477585,54.11405571,34.44408816,63.65090864,0.029313417,0.018658256,73.0625,,
22.623535,1260,0.074038469,1.009553672,21.90922974,2.461025306,342.8524783,53.91916882,34.41173279,63.82096302,0.029337484,0.018723465,73.0625,,
22.645645,1260,0.073921889,1.009463428,21.90942538,2.459530821,342.7477585,53.88690698,34.35159829,63.74757842,0.029386214,0.018733,73.0625,,
22.67145,1260,0.073767108,1.009108618,21.90964344,2.457923726,342.6430388,53.85223244,34.26817751,63.6337176,0.029447397,0.018738473,73.0625,,
22.69578,1260,0.073670724,1.008966291,21.90992733,2.455242412,342.538319,53.79418283,34.2131729,63.600135,0.029490579,0.018756048,73.0625,,
22.721265,1260,0.0735683,1.008984462,21.90987252,2.455769626,342.4335992,53.80559945,34.15999424,63.48780534,0.029537021,0.018752406,73.0625,,
22.746395,1260,0.073517815,1.008854287,21.90875429,2.461939631,342.4335992,53.93803045,34.13022604,63.27673769,0.029558969,0.018703951,73.0625,,
22.770355,1260,0.073530607,1.008848007,21.90884482,2.461739464,342.4335992,53.93386791,34.1401866,63.3000894,0.029550161,0.018705278,73.0625,,
22.799985,1260,0.073642437,1.009100077,21.90765787,2.470373628,342.538319,54.12010025,34.20360202,63.19944322,0.029502743,0.018645569,73.0625,,
22.823955,1260,0.073776163,1.00923122,21.90681377,2.476863379,342.7477585,54.26018479,34.28438112,63.18515363,0.029437055,0.018599849,73.0625,,
22.84719,1260,0.073882715,1.00932459,21.90711521,2.474862349,342.8524783,54.2170946,34.34356805,63.34453793,0.029389043,0.018616353,73.0625,,
22.871875,1260,0.073985367,1.009336,21.90655767,2.479751628,342.957198,54.32282204,34.40184666,63.3285337,0.029339588,0.018580331,73.0625,,
22.896505,1260,0.074085521,1.009521189,21.90631383,2.480076302,343.0619178,54.32932981,34.45718348,63.42280238,0.029297844,0.018581514,73.0625,,
22.921185,1260,0.074180381,1.009790497,21.90638976,2.479811574,343.1666375,54.32371887,34.513597,63.53320008,0.029257759,0.01858839,73.0625,,
22.94851,1260,0.074265455,1.010161952,21.90599259,2.481809378,343.376077,54.36649784,34.57408157,63.59446156,0.029217318,0.018580596,73.0625,,
22.97279,1260,0.074359916,1.010792913,21.90654393,2.477949376,343.5855165,54.28330687,34.6345922,63.80339408,0.02918449,0.018620695,73.0625,,
22.99716,1260,0.074399197,1.0116057,21.90540494,2.485679552,343.5855165,54.44981714,34.66048131,63.65582683,0.029186141,0.018578679,73.0625,,
23.02253,1260,0.074464912,1.012900942,21.90450431,2.493348245,343.6902363,54.61555739,34.69850589,63.53227459,0.029191486,0.018546015,73.0625,,
23.047325,1260,0.074535001,1.014073353,21.90427539,2.495052921,343.7949561,54.65232629,34.7408527,63.56701545,0.029189651,0.01855499,73.0625,,
23.072375,1260,0.074517629,1.014732589,21.90549154,2.488848135,343.7949561,54.51944178,34.73647831,63.71392879,0.029212305,0.018612307,73.0625,,
23.096405,1260,0.074498573,1.015310532,21.90575857,2.486175075,343.7949561,54.46155096,34.72328469,63.757429,0.029240049,0.018642703,73.0625,,
23.12314,1260,0.074438365,1.015793892,21.90653177,2.481825357,343.5855165,54.36818604,34.67942318,63.78624285,0.029290969,0.018683608,73.0625,,
23.14502,1260,0.074315599,1.016613291,21.90683388,2.480051727,343.4807968,54.33008121,34.60919177,63.70171184,0.029374084,0.018711794,73.0625,,
23.16767,1260,0.074265335,1.017325161,21.90622532,2.485405429,343.376077,54.44585134,34.57706058,63.50724569,0.029421968,0.018685081,73.0625,,
23.194955,1260,0.074271448,1.018133372,21.90686927,2.480514263,343.376077,54.34030169,34.57792853,63.6321983,0.029444603,0.018736248,73.0625,,
23.21652,1260,0.074319765,1.018730749,21.90721145,2.4778043,343.376077,54.28178273,34.60269756,63.74642802,0.02944079,0.018767452,73.0625,,
23.244605,1260,0.074409289,1.019605453,21.90572113,2.487872281,343.376077,54.4986364,34.63853278,63.55853113,0.029435584,0.018708825,73.0625,,
23.268255,1260,0.074416723,1.020405521,21.90624556,2.484213996,343.2713573,54.41980183,34.63077485,63.63634869,0.029465281,0.018750629,73.0625,0.45679,363
23.29995,1260,0.074366271,1.021297327,21.9068925,2.479554643,343.1666375,54.31933701,34.59968656,63.69681308,0.029517531,0.018801727,73.0625,,
23.347965,1290,0.074294557,1.022548236,21.90774645,2.470795374,343.0619178,54.12955859,34.55295186,63.83379573,0.029593658,0.018890755,73.0625,,
23.372935,1290,0.074309814,1.023135346,21.89770359,2.543731366,343.0619178,55.70187545,34.55898488,62.04276714,0.02960548,0.018368059,73.0625,,
23.396215,1290,0.074651592,1.023340038,21.88698058,2.61837878,343.8996758,57.3084055,34.8042475,60.73148816,0.029402734,0.017856718,73.0625,,
23.42134,1290,0.075909181,1.024403769,21.87738046,2.685080396,345.1563129,58.7425254,35.52369583,60.47355913,0.028837196,0.017438879,73.0625,,
23.44508,1290,0.07741184,1.026539376,21.87017843,2.735623382,347.0412685,59.82857149,36.42514746,60.88252912,0.028182161,0.017158012,73.0625,,
23.47258,1290,0.079135549,1.029367224,21.86388175,2.780250371,348.6120648,60.78706536,37.39992061,61.52611643,0.027523246,0.016933985,73.0625,,
23.49664,1290,0.080805451,1.032997165,21.85866538,2.815722584,350.6017401,61.54793778,38.41189827,62.40972427,0.026892635,0.016783619,73.0625,,
23.521815,1290,0.082269885,1.037362191,21.85385115,2.849725344,352.1725365,62.27747348,39.28646865,63.08295192,0.026405076,0.016657101,73.0625,,
23.5454,1290,0.083466525,1.041762664,21.8511362,2.869481426,353.8480526,62.70142947,40.0403158,63.85869691,0.026017843,0.016614656,73.0625,,
23.571415,1290,0.08455886,1.048257904,21.84832755,2.889368369,354.9999699,63.12786655,40.69786406,64.46893628,0.025757074,0.016605312,73.0625,,
23.597065,1290,0.085411426,1.055112031,21.84544681,2.90904549,356.2566069,63.54939853,41.25727965,64.92158951,0.02557396,0.016603022,73.0625,,
23.624095,1290,0.086118337,1.061970539,21.84269852,2.926776993,357.3038045,63.92870749,41.71693911,65.25540832,0.025456579,0.016611794,73.0625,,
23.64556,1290,0.086623798,1.068660558,21.84158339,2.935694658,358.351002,64.1202197,42.08201825,65.62987221,0.025394708,0.016666514,73.0625,,
23.671055,1290,0.087037226,1.075856357,21.84115706,2.938337883,358.9793206,64.1766992,42.35667517,66.00008367,0.025399925,0.016763972,73.0625,,
23.69536,1290,0.087266569,1.08219296,21.84002513,2.945112191,359.6076391,64.32132426,42.54683912,66.14733077,0.025435332,0.016824793,73.0625,,
23.72136,1290,0.087438576,1.088288178,21.83972051,2.947096689,360.3406774,64.363768,42.71936936,66.37176581,0.025475287,0.016908398,73.0625,,
23.745375,1290,0.087526975,1.094228375,21.8384573,2.956061661,360.7595564,64.55582636,42.8119046,66.31764631,0.025558974,0.01695011,73.0625,,
