Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,
588.0733250000011,1000,,0.0014757080173650704,0.034615456248287,0.18360228734673284,-0.07039577520034235,0,0.012924825346329265,0,0,0,0,67.55,73.0625,,
588.0963100000005,1000,,0.0017419728839908764,0.031572454691689976,0.1835776554015282,-0.06922969919884991,0,0.012709025863077922,0,0,0,0,67.55,73.0625,,
588.12233,1000,,0.0020426414738101166,0.02774585677056606,0.18354437264411394,-0.06817985540460031,0,0.012514028787203766,0,0,0,0,67.55,73.0625,,
588.1493499999996,1000,,0.002287169362895354,0.024646427039965366,0.18351471998918303,-0.06797363579443189,0,0.012474162739461876,0,0,0,0,67.55,73.0625,,
588.172379999999,1000,,0.0024258951111724458,0.022459353879362418,0.18350639830840693,-0.06803500208255464,0,0.012484858191074567,0,0,0,0,67.55,73.0625,,
588.19825,1000,,0.0025626186503603615,0.020283282686231384,0.18349839446154087,-0.06972782905711383,0,0.012794944681269165,0,0,0,0,67.55,73.0625,,
588.2214550000001,1000,,0.0026597328478476733,0.019625539633733716,0.1834873782007747,-0.06966158391034533,0,0.012782021393022536,0,0,0,0,67.55,73.0625,,
588.2496950000003,1000,,0.0026493007623484112,0.01998526665494949,0.1834839003059879,-0.06983271026910831,0,0.012813178049114008,0,0,0,0,67.55,73.0625,,
588.2766750000008,1000,,0.002545141229278571,0.020020113809349455,0.18346698872056966,-0.06891592672252617,0,0.012643797550669314,0,0,0,0,67.55,73.0625,,
588.299875,1000,,0.0024793733296840045,0.01993576193752366,0.18343237777394364,-0.0679703915762519,0,0.012467970545057914,0,0,0,0,67.55,73.0625,,
588.3226699999981,1000,,0.0025473903738011485,0.020025987524034224,0.18341552873891656,-0.06773288767247643,0,0.012423263405460908,0,0,0,0,67.55,73.0625,,
588.3485149999988,1000,,0.0026741395605229803,0.01955821722524128,0.18340094335902735,-0.06700379420437508,0,0.012288559065716518,0,0,0,0,67.55,73.0625,,
588.3753549999985,1000,,0.002836927447402322,0.018628965332547265,0.1833881506018731,-0.06827308688349204,0,0.012520475139444605,0,0,0,0,67.55,73.0625,,
588.4000399999991,1000,,0.003005672374089987,0.017728751814981448,0.1833836506705315,-0.06883173909051576,0,0.012622615596420311,0,0,0,0,67.55,73.0625,,
588.4265599999986,1000,,0.0031963273389281938,0.016306639515813643,0.1833810552715344,-0.0683097996861719,0,0.012526723151837333,0,0,0,0,67.55,73.0625,,
588.4533949999995,1000,,0.00338888186461332,0.014933948854412413,0.18334868591076328,-0.06738724499803078,0,0.0123553628175356,0,0,0,0,67.55,73.0625,,
588.4754100000001,1000,,0.0035496356349896227,0.013695411632407582,0.1833259124828555,-0.06885823901510196,0,0.012623499499406129,0,0,0,0,67.55,73.0625,,
588.5017750000004,1000,,0.003699207160812193,0.012807980718879956,0.18330058595487522,-0.06800255297718694,0,0.01246490780714581,0,0,0,0,67.55,73.0625,,
588.5245899999999,1000,,0.003816057078719327,0.012141164412630764,0.18327688794882527,-0.0665495469329182,0,0.012196993856269538,0,0,0,0,67.55,73.0625,,
