Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),Motor Temp,App message
694.351821,1700,,0.280926183,3.934943548,23.10316374,14.00027427,6373,323.4505367,254.1813217,78.58493938,0.01548084,0.012165602,83.75,75.9875,85.1,
695.0003613,1700,,0.279521573,3.92872586,23.09199639,14.1688285,6372,327.1840067,252.8910188,77.30722744,0.015535328,0.012009646,83.75,75.88625,85.1,
695.64824,1700,,0.278380222,3.922523406,23.09996946,14.04889633,6373,324.52905,251.8841669,77.61546836,0.015572725,0.012086842,83.75,75.880625,85.1,
696.2713568,1700,,0.279759878,3.948170483,23.10002712,14.0463235,6373,324.4703037,253.123398,78.01097541,0.015597748,0.012167965,83.75,75.9875,85.1,
696.8945355,1700,,0.28466969,4.012103368,23.09200651,14.1486182,6373,326.7197524,257.5755842,78.83730826,0.015576381,0.012279972,83.75,75.97625,85.1,
697.5467335,1700,,0.285027974,4.022825261,23.09064463,14.16283467,6373,327.0287437,257.8894209,78.85963119,0.015599046,0.012301307,83.75,75.875,85.1,
698.1738765,1700,,0.283373513,4.023006836,23.08345022,14.25870072,6373,329.1399388,256.4080615,77.90248583,0.015689922,0.012222839,83.75,75.875,85.1,
698.8129455,1700,,0.281468451,3.989331515,23.0902964,14.15791654,6373,326.9103487,254.6692184,77.90273104,0.015664843,0.012203209,83.75,75.875,85.1,
699.4617388,1700,,0.281812462,3.93650395,23.10074059,14.01780093,6373,323.8214845,254.9808117,78.74133944,0.015438421,0.012156443,83.75,75.92,85.1,
700.1121433,1700,,0.281496388,3.937468217,23.09570796,14.08758103,6373,325.3625789,254.6970247,78.28146456,0.015459496,0.01210186,83.75,75.9875,85.1,
700.7582808,1700,,0.277363134,3.918460761,23.10928155,13.90548006,6373,321.3454199,250.9524121,78.09523604,0.015614536,0.012194003,83.75,75.92,85.0325,
701.4178868,1700,,0.280068257,3.966302248,23.09295322,14.12646883,6373,326.2213244,253.4049707,77.67989069,0.015652039,0.012158498,83.75,75.875,84.9875,
702.0893655,1700,,0.278525213,3.921711074,23.10182552,14.00319049,6372,323.4992113,252.0019653,77.89910718,0.015562264,0.01212282,83.75,75.875,84.9875,
702.739379,1700,,0.274316583,3.866737188,23.11156777,13.8731773,6373,320.6308326,248.1965692,77.40905997,0.01557926,0.012059815,83.75,75.875,84.9875,
703.3872703,1700,,0.277500832,3.896954685,23.10723108,13.93834774,6373,322.0766187,251.0839831,77.95778243,0.015520542,0.012099456,83.75,75.875,84.9875,
704.0638465,1700,,0.278761588,3.921998096,23.10363159,13.98471942,6373,323.0977713,252.2183518,78.06243855,0.015550062,0.012138737,83.75,75.891875,84.970625,
704.6971168,1700,,0.278825584,3.912595161,23.10161728,14.01020952,6373,323.6584932,252.2770272,77.94546585,0.015509115,0.012088662,83.75,75.9875,84.875,
705.3607998,1700,,0.278511282,3.890768117,23.10591973,13.94849112,6372,322.29264,251.9892964,78.18664501,0.015440178,0.012072139,83.75,75.95375,84.875,
706.0557143,1700,,0.279715455,3.907030418,23.1066992,13.93732713,6373,322.0455412,253.090485,78.58898488,0.015437295,0.012132002,83.75,75.875,84.875,
706.7468638,1700,,0.276331694,3.886981637,23.11380511,13.8409224,6373,319.9162732,250.0290159,78.15425305,0.015546348,0.012149996,83.75,75.875,84.9425,
707.3787745,1700,,0.273843928,3.887164801,23.11610895,13.81713658,6373,319.3982419,247.7737233,77.57488355,0.015688209,0.012170171,83.75,75.875,84.9875,
708.0487643,1700,,0.27993677,3.965836649,23.09499521,14.09869379,6373,325.6087113,253.2841825,77.78750801,0.015657767,0.012179767,83.75,75.965,85.0775,
708.7289885,1700,,0.279864209,3.968955098,23.09530487,14.08417793,6373,325.2783217,253.2152562,77.84595102,0.015674311,0.012201752,83.75,75.9875,85.1,
709.4001075,1700,,0.276285473,3.929132547,23.10711234,13.92094306,6373,321.6727339,249.9778892,77.71162206,0.015718005,0.012214678,83.75,75.9875,85.1,
710.05729,1700,,0.275442945,3.920583218,23.10689592,13.92523087,6373,321.7687936,249.216081,77.4519022,0.015731691,0.012184491,83.75,75.965,85.1,
710.6978963,1700,,0.27807121,3.900544948,23.10311819,13.98030163,6373,322.9882086,251.5985425,77.89801237,0.015503387,0.012076678,83.75,75.875,85.1,
711.3561868,1700,,0.277914232,3.90061019,23.10643117,13.93037204,6373,321.881144,251.4525389,78.11970735,0.015512341,0.012118185,83.75,75.875,85.1,
712.0214233,1700,,0.277031496,3.881558459,23.1077862,13.9141523,6373,321.5252309,250.6507354,77.95675639,0.015485961,0.012072338,83.75,75.875,85.1,
712.6853612,1700,,0.277059853,3.888830709,23.10045997,14.01157328,6373,323.6729969,250.6813431,77.45129817,0.01551297,0.012015008,83.75,75.875,85.1,
713.3623133,1700,,0.27833084,3.912033038,23.10073021,13.99985279,6373,323.4063973,251.8580334,77.87841303,0.015532706,0.012096615,83.75,75.875,85.1,
714.017441,1700,,0.275432843,3.862808817,23.10761699,13.90962496,6373,321.4180264,249.2289335,77.54178696,0.015499032,0.012018241,83.75,75.875,85.015625,
714.6448263,1700,,0.278723035,3.932714627,23.09223928,14.11905685,6373,326.0404512,252.1856829,77.34844282,0.015594492,0.012062099,83.75,75.875,84.9875,
715.3055453,1700,,0.279988598,3.951139656,23.09208252,14.1091023,6373,325.8085026,253.3282974,77.753921,0.015596906,0.012127185,83.75,75.97625,84.9875,
715.9708495,1700,,0.281844882,3.946716078,23.09109139,14.12176649,6373,326.0869265,255.0062885,78.20203368,0.015477033,0.012103315,83.75,75.981875,84.9875,
716.6265773,1700,,0.281620561,3.918825442,23.09785544,14.02526404,6373,323.9518601,254.8056088,78.65717267,0.015380425,0.012097439,83.75,75.875,84.9875,
717.3157185,1700,,0.274329835,3.887946022,23.10781957,13.89985039,6372,321.1948306,248.2001889,77.27623529,0.015664577,0.012104948,83.75,75.90875,85.02125,
717.9677593,1700,,0.277623173,3.895840797,23.10105954,13.98745875,6373,323.1249912,251.1866767,77.73648076,0.015509893,0.012056802,83.75,75.9875,85.1,
718.5911523,1700,,0.278087195,3.898972754,23.09727129,14.03319365,6373,324.1284729,251.6111386,77.62692667,0.015496102,0.012029109,83.75,75.9425,85.1,
719.236864,1700,,0.27782474,3.904795495,23.09941375,14.00043238,6373,323.401763,251.3739235,77.72802548,0.015533826,0.012074131,83.75,75.875,85.1,
719.8457168,1700,,0.279719432,3.939482807,23.09301173,14.08727867,6373,325.317659,253.0897186,77.79785594,0.015565552,0.012109658,83.75,75.93125,85.1,
720.5270338,1700,,0.277401831,3.902034752,23.10441654,13.92409658,6373,321.7070302,250.9919093,78.02198379,0.015546683,0.012129846,83.75,75.9875,85.1,
721.1992563,1700,,0.27827127,3.923249466,23.10332106,13.93857398,6373,322.0252661,251.779571,78.19282892,0.015582138,0.012184176,83.75,75.9875,85.1,
721.9194558,1700,,0.283485353,3.984147317,23.08262533,14.21630184,6373,328.1494768,256.4982516,78.16530637,0.015532873,0.012141338,83.75,75.9875,85.1,
722.5828885,1700,,0.28265843,3.955060693,23.09501419,14.04159696,6373,324.2906756,255.747036,78.86434257,0.015464713,0.012196058,83.75,75.9875,85.1,
723.2366503,1700,,0.275324747,3.888103692,23.1093924,13.85322075,6373,320.1390943,249.1154049,77.81447508,0.015608249,0.012145133,83.75,75.9875,85.1,
723.8957028,1700,,0.277354342,3.909323794,23.10717895,13.88779951,6373,320.9072269,250.9469202,78.19682456,0.015579061,0.012182059,83.75,75.9875,85.1,
724.561114,1700,,0.28290745,3.963337216,23.09484345,14.04918431,6373,324.4635778,255.9836674,78.89515244,0.015482779,0.012215163,83.75,75.9875,85.1,
725.249214,1700,,0.282950686,3.977395846,23.0872784,14.14465875,6373,326.5613174,256.019483,78.4000509,0.015535506,0.012179862,83.75,75.9875,85.1,
725.8720603,1700,,0.279349298,3.94241646,23.10060557,13.96184793,6372,322.525819,252.7434763,78.37235704,0.015598533,0.012225044,83.6825,75.9875,85.1675,
726.5357333,1700,,0.279669445,3.930615067,23.10708931,13.86532797,6373,320.3854064,253.0694466,79.00065429,0.01553179,0.012270076,83.6375,75.9875,85.2125,
727.199644,1700,,0.280258818,3.921563566,23.10102506,13.95846117,6372,322.4517831,253.5692374,78.65423589,0.015465452,0.012164304,83.7275,75.8975,85.2125,
727.8733413,1700,,0.2804095,3.942721442,23.08921895,14.11710526,6373,325.9526931,253.7200562,77.84083487,0.015539671,0.012096143,83.75,75.875,85.2125,
728.6157775,1700,,0.279925971,3.950184621,23.08900666,14.11417777,6373,325.8822859,253.2710371,77.71864672,0.015596696,0.012121518,83.75,75.875,85.1,
729.3361533,1700,,0.279771675,3.952546479,23.08927577,14.10513304,6373,325.6770943,253.1372663,77.72768565,0.015614319,0.012136565,83.75,75.875,85.1,
730.0272535,1700,,0.282542432,3.965233712,23.08867583,14.10994185,6373,325.7798423,255.6404763,78.47059286,0.015510984,0.012171551,83.75,75.875,85.1,
730.6842915,1700,,0.280737591,3.919946832,23.10119146,13.93693663,6373,321.9591931,254.0141172,78.89907937,0.015431959,0.012175688,83.75,75.95375,85.1,
731.3560285,1700,,0.282669986,3.929637193,23.09937419,13.96578745,6373,322.6008275,255.758057,79.28077077,0.015364703,0.012181242,83.75,75.9875,85.1,
732.0110968,1700,,0.283626527,3.967315355,23.0978642,13.98723211,6373,323.0743061,256.6185476,79.43389218,0.01546014,0.012280592,83.75,75.9875,85.1,
732.6627308,1700,,0.278441518,3.949477444,23.09268087,14.05559671,6373,324.5812138,251.9291318,77.61797896,0.015676962,0.012168072,83.75,75.9875,85.1,
733.2856703,1700,,0.281966021,3.978144043,23.08302092,14.17999708,6373,327.3171078,255.1165337,77.94121168,0.01559373,0.012153742,83.75,75.875,85.1,
733.9432593,1700,,0.28419117,3.966160051,23.09046578,14.0724803,6373,324.9398121,257.1336627,79.13295968,0.015424497,0.012205856,83.75,75.891875,85.083125,
734.6109978,1700,,0.278734105,3.94123096,23.09891217,13.95956036,6373,322.4500765,252.2024913,78.21738494,0.015627454,0.012223187,83.75,75.9875,84.9875,
735.268686,1700,,0.278370383,3.945726731,23.0965355,14.0000468,6373,323.3511189,251.8651033,77.89787275,0.01566625,0.012203438,83.75,75.948125,85.026875,
735.916611,1700,,0.275967245,3.905962879,23.10333471,13.90467475,6373,321.244336,249.690739,77.72605745,0.015643513,0.01215886,83.75,75.875,85.1,
736.5809305,1700,,0.277204248,3.923571495,23.10043774,13.94645675,6373,322.1691936,250.8161813,77.85241803,0.015643226,0.01217862,83.75,75.936875,85.038125,
737.2485415,1700,,0.272720653,3.884717414,23.10967564,13.82072139,6373,319.3922424,246.7558191,77.25833938,0.015743366,0.012162914,83.75,75.9875,84.9875,
737.9165613,1700,,0.277804825,3.92725394,23.09467008,14.027311,6372,323.9553777,251.3502342,77.5903109,0.015624778,0.012123303,83.75,75.8975,84.9875,
738.563534,1700,,0.274991042,3.904935407,23.10218391,13.91795751,6373,321.5351827,248.8142107,77.38320429,0.015694231,0.01214468,83.75,75.875,84.9875,
739.2269255,1700,,0.277633675,3.900659321,23.11021105,13.80282691,6373,318.9854653,251.2055442,78.75614878,0.015527822,0.012228923,83.75,75.981875,84.77375,
739.9078405,1700,,0.277698079,3.887293913,23.10434721,13.88975799,6373,320.9137435,251.2577506,78.29435782,0.015471281,0.012113167,83.75,75.9875,84.745625,
740.5826205,1700,,0.278415858,3.879630009,23.09862179,13.9657285,6373,322.5889192,251.909909,78.09051509,0.015400866,0.012026606,83.75,75.9875,84.65,
741.2429358,1700,,0.278702823,3.887546889,23.09513131,14.00681824,6373,323.4892898,252.1682899,77.95254049,0.015416536,0.01201756,83.75,75.9875,84.689375,
741.8675778,1700,,0.277777888,3.911975554,23.09261433,14.03546071,6373,324.1154385,251.3316631,77.54396961,0.015564957,0.012069665,83.75,75.9875,84.7625,
742.530953,1700,,0.279570827,3.951589692,23.08675522,14.1091407,6373,325.7341318,252.9584079,77.6579979,0.01562161,0.012131379,83.75,75.9875,84.700625,
743.1988628,1700,,0.285311387,3.987713858,23.07974649,14.19771638,6373,327.6791483,258.1508167,78.78511263,0.01544733,0.012170085,83.75,75.9875,84.65,
743.8572065,1700,,0.280311434,3.938118794,23.09480706,13.98595873,6373,323.0018816,253.6203776,78.52262025,0.015527951,0.012192807,83.75,75.9875,84.65,
744.5117885,1700,,0.281760537,3.976188793,23.08247646,14.15525097,6373,326.7379305,254.9337208,78.02408461,0.015596941,0.012169355,83.75,75.9875,84.65,
745.177541,1700,,0.282832597,3.989540176,23.07819817,14.20720464,6373,327.876433,255.9027125,78.04816469,0.015590039,0.012167729,83.75,75.9875,84.756875,
745.8298148,1700,,0.281748293,3.957274377,23.07731749,14.21178934,6373,327.9699455,254.9222312,77.72737102,0.015523508,0.012065978,83.75,75.9875,84.7625,
746.4943515,1700,,0.277971163,3.902965677,23.08974385,14.04186236,6373,324.2228293,251.5091312,77.57289101,0.01551818,0.012037893,83.75,75.9875,84.7625,
747.1947778,1700,,0.27966512,3.914961509,23.08645865,14.08982059,6373,325.2839981,253.0373339,77.78998083,0.015471877,0.012035522,83.75,75.948125,84.7625,
747.8563095,1700,,0.282057222,3.988622718,23.07691504,14.21858549,6373,328.1208597,255.201182,77.77598445,0.015629098,0.012155754,83.75,75.875,84.7625,
748.5144573,1700,,0.285174927,4.038902693,23.06890646,14.31665405,6373,330.2694014,258.0245646,78.12596203,0.015653196,0.012229285,83.75,75.936875,84.700625,
749.167298,1700,,0.285217281,4.040638186,23.07207492,14.26547007,6373,329.1334216,258.0632061,78.40597451,0.015657754,0.012276585,83.75,75.9875,84.65,
749.8967133,1700,,0.277204766,3.902975405,23.09409172,13.97422153,6373,322.7218276,250.811046,77.71734944,0.01556123,0.012093906,83.75,75.9875,84.65,
750.5784568,1700,,0.277489355,3.89813044,23.08888597,14.05073938,6373,324.4153612,251.0676023,77.39344185,0.015526206,0.012016334,83.75,75.9875,84.65,
751.2633295,1700,,0.278123361,3.918371669,23.09172579,14.00608461,6372,323.4240497,251.6286169,77.80469975,0.015572068,0.012115827,83.75,75.9875,84.65,
751.9088335,1700,,0.280319357,3.947222309,23.08521411,14.0988559,6373,325.4749457,253.6292571,77.92648372,0.015563064,0.012127653,83.75,75.9875,84.621875,
752.5655773,1700,,0.281031722,3.965296388,23.07917722,14.17649814,6373,327.1818425,254.2746112,77.71678178,0.015594572,0.012119546,83.75,75.9875,84.5375,
753.229668,1700,,0.282607199,4.009945102,23.07600802,14.21193721,6373,327.9547362,255.6997881,77.96828492,0.015682258,0.01222715,83.75,75.9875,84.59375,
753.9043403,1700,,0.281683589,3.998748657,23.07471952,14.22682841,6373,328.2797308,254.8609778,77.63646889,0.015689883,0.012181027,83.75,75.9875,84.65,
754.5577138,1700,,0.27951789,3.956855292,23.08358265,14.10303139,6373,325.5484856,252.9078144,77.68669174,0.01564544,0.012154429,83.82875,75.9875,84.65,
755.1742305,1700,,0.279221781,3.951679794,23.0847414,14.08639265,6373,325.1801205,252.6324996,77.69294041,0.015642032,0.012152784,83.8625,75.9875,84.65,
755.8550153,1700,,0.278995336,3.89730368,23.0990103,13.89527591,6373,320.966011,252.4299823,78.64855215,0.015439166,0.012142581,83.8625,75.9875,84.745625,
756.4974925,1700,,0.276412318,3.873022143,23.104252,13.83599674,6373,319.6702053,250.1003832,78.23722101,0.015485889,0.01211573,83.8625,75.9875,84.7625,
757.1294095,1700,,0.274948639,3.864368242,23.1033624,13.84959542,6373,319.9720549,248.7699362,77.74810728,0.015533837,0.012077187,83.8625,75.875,84.875,
757.8160752,1700,,0.276366664,3.881488476,23.1025062,13.86088104,6373,320.2209963,250.0593966,78.08966652,0.015522377,0.012121365,83.8625,75.8975,84.8975,
758.4600467,1700,,0.277894412,3.876644678,23.09975067,13.89076049,6374,320.8727022,251.4792611,78.37545889,0.01541537,0.012081853,83.8625,75.9875,84.9875,
759.1626328,1700,,0.280134921,3.941757274,23.07969019,14.16584176,6375,326.9396041,253.5448456,77.57160864,0.015546831,0.012058867,83.8625,75.9875,85.038125,
759.824253,1700,,0.280414539,3.945028436,23.08678734,14.07494499,6373,324.9447279,253.7194094,78.08320848,0.015548898,0.012141021,83.8625,75.9875,85.1,
760.4987155,1700,,0.275134766,3.897214744,23.09543736,13.94911147,6373,322.1605968,248.9579511,77.27729381,0.015654583,0.012097198,83.8625,75.9875,85.173125,
761.1577708,1700,,0.272664119,3.87684001,23.10639877,13.78867584,6372,318.6057639,246.6898744,77.43172159,0.015715568,0.012168848,83.8625,75.9875,85.2125,
761.8237595,1700,,0.276747526,3.923053755,23.08888088,14.04234381,6373,324.2217791,250.4000048,77.2318332,0.015667236,0.012100038,83.766875,75.9875,85.116875,
762.477382,1700,,0.280869833,3.987212038,23.0764481,14.1975371,6373,327.6286508,254.1328089,77.56707004,0.015689393,0.012169845,83.75,75.981875,85.1,
763.184492,1700,,0.281001845,3.99483458,23.07723435,14.17733845,6372,327.1734711,254.2421971,77.71005914,0.015712703,0.012210317,83.75,75.875,85.1,
763.9038238,1700,,0.28066853,3.984880285,23.07957458,14.14340144,6373,326.4236018,253.9479913,77.79741981,0.015691717,0.012207747,83.795,75.875,85.1,
764.6353545,1700,,0.282084504,3.972532638,23.07942506,14.13865065,6373,326.3118557,255.2280299,78.21621363,0.015564644,0.012174101,83.8625,75.875,85.1,
765.2791623,1700,,0.281461513,3.952746711,23.08819151,14.02123324,6373,323.7247188,254.6669792,78.66889222,0.01552125,0.012210381,83.8625,75.875,85.1,
765.9727875,1700,,0.279125893,3.941793023,23.09679641,13.91099197,6372,321.2991856,252.5441095,78.60122779,0.015608378,0.012268384,83.8625,75.875,85.1,
766.6490178,1700,,0.277085172,3.918380915,23.10377068,13.81581806,6373,319.1969677,250.7059859,78.54470129,0.015629523,0.012276105,83.8625,75.875,85.1,
767.3448148,1700,,0.28134152,3.969841207,23.08480856,14.07175152,6373,324.8432566,254.5552946,78.36333921,0.01559522,0.012220943,83.8625,75.891875,85.083125,
768.0238473,1700,,0.279484726,3.956939035,23.08840557,14.01535216,6373,323.5921119,252.8739659,78.14604018,0.015647981,0.012228207,83.8625,75.9875,84.9875,
768.7095625,1700,,0.279733738,3.926281428,23.09231568,13.96669222,6373,322.5223484,253.1090584,78.48237709,0.015512182,0.012174206,83.8625,75.9875,84.936875,
769.3994465,1700,,0.280150563,3.91371439,23.09379154,13.94960266,6373,322.1490752,253.4766797,78.68388299,0.015440147,0.012148857,83.8625,75.9875,84.875,
770.080018,1700,,0.279246673,3.914733674,23.08833378,14.01863948,6373,323.6670043,252.6597553,78.0617065,0.015494078,0.012094935,83.8625,75.9875,84.875,
770.7598698,1700,,0.274379727,3.862314382,23.10439497,13.80316265,6373,318.9135542,248.2647469,77.84666135,0.015557499,0.012110867,83.8625,75.9875,84.875,
771.413638,1700,,0.27558554,3.880927263,23.09136518,13.99509261,6372,323.16505,249.317066,77.15400786,0.015566323,0.012009902,83.8625,75.88625,84.97625,
772.0740465,1700,,0.277501199,3.918459278,23.08588835,14.05202852,6376,324.4016535,251.2050482,77.44352213,0.015598808,0.012080521,83.8625,75.88625,84.9875,
772.8036695,1700,,0.281182159,3.963064108,23.08235356,14.08913417,6373,325.2097189,254.4071274,78.2301331,0.015577741,0.012186517,83.8625,75.9875,84.9875,
773.4985718,1700,,0.281271013,3.954374596,23.07715059,14.15823003,6373,326.7315081,254.4906287,77.88976963,0.015538537,0.012102914,83.8625,75.93125,84.9875,
774.2332028,1700,,0.2832558,3.98138309,23.0697777,14.24808709,6373,328.700145,256.2838158,77.96888211,0.015535078,0.012112507,83.8625,75.875,84.9875,
774.8940153,1700,,0.284408833,4.002560865,23.06591105,14.29264632,6373,329.6729033,257.3278648,78.05542678,0.015554747,0.012141012,83.8625,75.875,84.8975,
775.5811683,1700,,0.281176021,4.01290231,23.07047533,14.22250048,6373,328.1195449,254.4047248,77.53539591,0.01577369,0.012230184,83.8625,75.875,84.875,
776.247372,1700,,0.280595411,3.986540858,23.07441943,14.16876075,6373,326.9353202,253.8883756,77.65992506,0.015701955,0.012194148,83.8625,75.875,84.875,
776.9237328,1700,,0.282343478,3.977124699,23.06945664,14.23811065,6373,328.4651791,255.4658128,77.77712726,0.015568128,0.012108374,83.8625,75.8975,84.8525,
777.5611213,1700,,0.280672214,3.966882759,23.07284817,14.18840507,6373,327.3669036,253.953929,77.57478053,0.015620488,0.012117551,83.8625,75.9875,84.7625,
778.2163818,1700,,0.280483349,3.95655969,23.0816706,14.06674887,6373,324.6835919,253.7815573,78.16451153,0.015590366,0.012185917,83.8625,75.9425,84.7625,
778.9097475,1700,,0.28027663,3.927926009,23.08279291,14.06287895,6373,324.6081609,253.5872456,78.13040046,0.015489395,0.012101806,83.8625,75.875,84.7625,
779.5792933,1700,,0.280616586,3.965021374,23.07046381,14.2267613,6373,328.2160897,253.8965098,77.36315715,0.015616692,0.012081589,83.8625,75.875,84.835625,
780.203123,1700,,0.27828328,3.939819531,23.0771875,14.12867349,6373,326.050034,251.7906445,77.22460344,0.015647223,0.012083491,83.8625,75.875,84.875,
780.868761,1700,,0.27907038,3.953997016,23.07349929,14.17790069,6372,327.1335997,252.4939379,77.18460309,0.015659783,0.012086896,83.8625,75.875,84.965,
781.5237003,1700,,0.279045574,3.93397134,23.07609618,14.14010142,6373,326.2980905,252.4770249,77.37735347,0.015581758,0.012056549,83.8625,75.875,84.9875,
782.208075,1700,,0.277719399,3.908206786,23.08826833,13.97263848,6373,322.6037587,251.2756321,77.89027276,0.015553402,0.012114621,83.75,75.9875,84.9875,
782.883127,1700,,0.280644794,3.928159406,23.079585,14.09099093,6373,325.2141022,253.9231552,78.07928131,0.01546986,0.012078715,83.75,75.959375,84.9875,
783.5808845,1700,,0.278197149,3.89017346,23.09081147,13.93781333,6373,321.8353408,251.7106415,78.21057954,0.015455075,0.012087444,83.75,75.875,84.9875,
784.2468663,1700,,0.276336545,3.883405941,23.09174008,13.92933899,6372,321.6524636,250.0164689,77.72975049,0.015533229,0.012073466,83.75,75.875,84.9875,
784.9706455,1700,,0.276602508,3.950306572,23.08835592,13.97744007,6373,322.7159084,250.2654749,77.55051912,0.015784389,0.012240761,83.75,75.875,84.9875,
785.6538708,1700,,0.276958666,3.983884996,23.08654391,13.99579407,6373,323.1143816,250.5981183,77.55816926,0.015897625,0.012329669,83.75,75.875,84.9875,
786.2929395,1700,,0.277976017,3.906204134,23.09333808,13.90560749,6373,321.1268875,251.5097491,78.32096917,0.015531181,0.012164067,83.75,75.875,84.9875,
787.0054135,1700,,0.276307898,3.888259947,23.09456546,13.88943367,6373,320.7700226,250.0114527,77.94315879,0.015552433,0.012121985,83.75,75.9875,84.9875,
787.6541458,1700,,0.274528719,3.891265565,23.0905635,13.95403716,6377,322.2031666,248.5822132,77.16200731,0.015654293,0.012079611,83.75,75.9875,84.9875,
788.3755735,1700,,0.276725873,3.925617323,23.08044784,14.08603823,6373,325.1091393,250.3761679,77.02035674,0.015678984,0.012076018,83.75,75.9875,84.9875,
789.0605705,1700,,0.280107755,3.957311713,23.08289355,14.04106727,6373,324.1082858,253.4472624,78.19909107,0.015613983,0.012209959,83.75,75.92,84.92,
789.727772,1700,,0.282545875,4.000898967,23.06293205,14.311981,6378,330.0712118,255.8580131,77.53702012,0.015637244,0.012125052,83.75,75.875,84.875,
790.423282,1700,,0.280189977,3.995179494,23.08297528,14.00529651,6351,323.2786258,252.6395396,78.16789896,0.01581409,0.012361959,83.75,75.970625,84.875,
791.095366,1700,,0.279877769,3.962453414,23.09119747,13.90650306,6345,321.1140664,252.1321624,78.5396882,0.01571577,0.012343209,83.75,75.981875,84.869375,
791.7788853,1700,,0.280624004,3.964715316,23.09445911,13.8593768,6349,320.0737228,252.9602396,79.03839673,0.015673327,0.012387885,83.75,75.875,84.7625,
792.4731605,1700,,0.279792407,3.971022257,23.07623209,14.12455428,6349,325.9394676,252.2273587,77.39552953,0.015743852,0.012184889,83.75,75.92,84.7625,
793.1649065,1700,,0.278936804,3.947080867,23.0882704,13.95524899,6350,322.2009328,251.4694326,78.05464379,0.015696108,0.01225154,83.75,75.9875,84.7625,
793.8485488,1700,,0.283085956,3.993764135,23.07345333,14.16125943,6345,326.7469858,255.0046539,78.05582886,0.015661532,0.012224732,83.75,75.914375,84.835625,
794.5158473,1700,,0.284196455,4.007531189,23.070713,14.21226409,6347,327.8847464,256.123519,78.12349689,0.015646998,0.012224106,83.75,75.875,84.875,
795.171985,1700,,0.28110159,3.959589624,23.07108877,14.21285469,6349,327.9039236,253.4136457,77.2933524,0.015625044,0.012076989,83.75,75.875,84.779375,
795.816249,1700,,0.280789724,3.962999369,23.08641996,13.97510266,6349,322.6314724,253.1227886,78.47873435,0.015656416,0.01228702,83.75,75.875,84.7625,
796.5143337,1700,,0.282310897,3.974326369,23.06909376,14.22339139,6345,328.1168626,254.3217533,77.52920496,0.015627139,0.012115417,83.75,75.875,84.7625,
797.1846703,1700,,0.279731409,3.92062737,23.09100246,13.89960418,6350,320.9528332,252.2105603,78.59697532,0.015545128,0.012218005,83.75,75.875,84.7625,
797.8372023,1700,,0.278263207,3.92967601,23.08279559,14.03023621,6351,323.8551988,250.9119728,77.48735417,0.015661607,0.012135686,83.75,75.875,84.7625,
798.5092248,1700,,0.281762426,3.975550479,23.06949626,14.20550555,6368,327.7106035,254.7613914,77.75621489,0.015605205,0.012133623,83.75,75.875,84.81875,
799.1700273,1700,,0.278717471,3.953698213,23.0717445,14.15895005,6373,326.6716459,252.188678,77.19968035,0.015677672,0.012102981,83.75,75.875,84.875,
799.868826,1700,,0.276749979,3.946005476,23.07568223,14.10150573,6373,325.4018285,250.4025729,76.95184182,0.015758675,0.012126581,83.75,75.875,84.875,
800.5059273,1700,,0.277042295,3.954775053,23.08347088,13.98762843,6375,322.8813087,250.7747351,77.67616869,0.015770345,0.01224997,83.75,75.875,84.875,
801.179385,1700,,0.276575444,3.946547023,23.09933716,13.76373395,6351,317.9316765,249.4070248,78.45224591,0.015824206,0.012414373,83.75,75.875,84.875,
801.9105155,1700,,0.279045653,3.941863575,23.07758068,14.08415979,6351,325.0229606,251.6265572,77.44679851,0.015665536,0.012132662,83.75,75.875,84.875,
802.5586035,1700,,0.279865263,3.957482472,23.07537376,14.11160262,6357,325.6244566,252.6171316,77.604164,0.015666371,0.012158232,83.75,75.875,84.875,
803.197729,1700,,0.27839716,3.951943967,23.08223266,14.01393489,6351,323.4708853,251.0532756,77.62372482,0.015741475,0.012219072,83.75,75.875,84.875,
803.821888,1700,,0.276927069,3.916629321,23.08583577,13.96268082,6357,322.3284705,249.9594588,77.60602283,0.015668958,0.012159959,83.75,75.875,84.875,
804.479852,1700,,0.273622711,3.878193713,23.11375469,13.56925837,6360,313.6331813,247.0972348,78.80360703,0.015695143,0.012368358,83.75,75.875,84.93125,
805.1460305,1700,,0.272304555,3.863097892,23.10432975,13.72214401,6373,317.040687,246.3751832,77.71205656,0.015679846,0.012185045,83.75,75.875,84.9875,
805.8163648,1700,,0.274921419,3.895132617,23.09429465,13.85799913,6373,320.0405727,248.7524662,77.72477735,0.015658626,0.012170667,83.75,75.875,84.9875,
806.4794332,1700,,0.276180414,3.913439238,23.09445881,13.85313276,6373,319.9303845,249.8889989,78.10850679,0.015660732,0.012232322,83.75,75.875,84.9875,
807.161949,1700,,0.279969068,3.935088163,23.08090147,14.03362374,6373,323.9071185,253.314616,78.21023188,0.01553434,0.012149313,83.75,75.9875,84.9875,
807.8501372,1700,,0.280278534,3.960899878,23.08317716,13.99095161,6373,322.955347,253.6031419,78.52672274,0.015618583,0.012264764,83.75,75.959375,84.9875,
