Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),Motor Temp,App message,
812.4426162500201,2000,,0.3852707151674108,5.533022369527223,17.671441533776466,29.07999255211427,0,513.8853848223782,0,0,0,0,75.7625,79.345625,,
813.006020750013,2000,,0.38503647639042116,5.530219865610278,17.66445796710953,29.10656903720868,0,514.1517561074984,0,0,0,0,75.7625,79.25,,
813.5736447500228,2000,,0.38496877340811025,5.534210555574356,17.666121390287806,29.06131896103372,0,513.4007251781113,0,0,0,0,75.7625,79.32875,,
814.1576625000091,2000,,0.3844480227926613,5.5150310251165395,17.672093402454614,28.993871264975798,0,512.3823087116555,0,0,0,0,75.7625,79.3625,,
814.7239522500097,2000,,0.3846079390518841,5.507500675779138,17.670724942418026,28.98102960503369,0,512.1156406204369,0,0,0,0,75.7625,79.3625,,
815.3033097500117,2000,,0.38354572269018056,5.487745396424328,17.667786460389166,28.974258570377526,0,511.9109953477481,0,0,0,0,75.7625,79.3625,,
815.8742665000051,2000,,0.3845605390246953,5.537408509584987,17.65497565865862,29.044624405980745,0,512.7820749874005,0,0,0,0,75.7625,79.3625,,
816.4392702500045,2000,,0.38286588851783165,5.539204404776309,17.653915367209457,29.049452259338086,0,512.8365197529274,0,0,0,0,75.7625,79.3625,,
817.0105400000036,2000,,0.38343664120678544,5.526725507834541,17.659771172283122,28.998704909491135,0,512.1104904572286,0,0,0,0,75.7625,79.3625,,
817.56765075002,2000,,0.38532847771582523,5.535759882290972,17.651528960009564,29.03959115768823,0,512.5930168625791,0,0,0,0,75.7625,79.435625,,
818.1340947500023,2000,,0.3870599933202271,5.572458274239813,17.637250166181932,29.10029866717799,0,513.2492351212596,0,0,0,0,75.7625,79.475,,
818.7010512500048,2000,,0.38702611315499935,5.570232930353888,17.63651603455216,29.063797008982732,0,512.5840536495435,0,0,0,0,75.7625,79.475,,
819.2785577500105,2000,,0.3881928590590655,5.5646513701297735,17.62598014280105,29.1174100584095,0,513.2228425659182,0,0,0,0,75.7625,79.570625,,
819.8540997500182,2000,,0.38638545594410834,5.5546448228643595,17.625770869821334,29.10072291923952,0,512.9225549077266,0,0,0,0,75.7625,79.5875,,
820.4252875000087,2000,,0.38424714831430057,5.53800467623907,17.629534007904223,29.06255892714221,0,512.359366109068,0,0,0,0,75.7625,79.5875,,
820.9889462500093,2000,,0.3868435188665583,5.525236081427283,17.62829592694278,29.04803039828518,0,512.0672251735958,0,0,0,0,75.65,79.5875,,
821.5635830000132,2000,,0.383597741558613,5.4776740745156856,17.65462171447421,28.861504158714684,0,509.5385681229812,0,0,0,0,75.65,79.5875,,
822.1201710000098,2000,,0.38232820304164,5.458351566307851,17.66270630290189,28.7531578272292,0,507.858540618231,0,0,0,0,75.666875,79.5875,,
822.685353250012,2000,,0.3818248249671792,5.485497957202169,17.64717198584997,28.83620180642642,0,508.8772358702075,0,0,0,0,75.7625,79.5875,,
823.2462100000232,2000,,0.3800781141835661,5.487215839760692,17.635253994368306,28.90644963029058,0,509.77253819157386,0,0,0,0,75.678125,79.5875,,
