Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),Motor Temp,App message,
729.8649675000102,1000,,-0.005716456308162954,-0.000769179238384889,1.3323619141530763,-0.04962040877862866,0,0.06611466101782279,0,0,0,0,76.2125,84.3125,,
730.4183800000162,1000,,-0.005692157337737476,-0.0018475631042176547,1.3259322676801966,-0.050541747378341814,0,0.0670167773332802,0,0,0,0,76.2125,84.3125,,
730.9668275000215,1000,,-0.005515285151432263,-0.00038471284446085454,1.3195815194512077,-0.050149882224788264,0,0.06617571783738788,0,0,0,0,76.2125,84.3125,,
731.5250982500224,1000,,-0.005679918525426295,-0.0015954558379043585,1.3131273120361757,-0.04912427521181107,0,0.06450361235153347,0,0,0,0,76.2125,84.3125,,
732.0743847500146,1000,,-0.005623279632404416,-0.0017811590274816704,1.306791555997457,-0.05152872228417802,0,0.06734001647374757,0,0,0,0,76.2125,84.3125,,
732.619698750025,1000,,-0.005599059565893044,-0.0013966723209212397,1.3005543448478307,-0.05105120934589054,0,0.06639292460879162,0,0,0,0,76.2125,84.21125,,
733.1768725000201,1000,,-0.0057646290422864194,-0.001572616693297056,1.2942154546083822,-0.049958073978968454,0,0.06465702703036916,0,0,0,0,76.2125,84.2,,
733.7362677500129,1000,,-0.00584437229920469,-0.0024167378818955366,1.2878437318409284,-0.04660878942408145,0,0.06002495101181406,0,0,0,0,76.2125,84.2,,
734.2969700000168,1000,,-0.005751781259941381,-0.002018983642966043,1.2815047095945706,-0.04606540821977649,0,0.05903401750645999,0,0,0,0,76.2125,84.2,,
734.857212500015,1000,,-0.0058175485066410335,-0.0013218543115479855,1.2751948850176995,-0.04508639183105277,0,0.057493871437567935,0,0,0,0,76.2125,84.2,,
735.4141402500242,1000,,-0.00585565903196841,-0.0014468307367346454,1.2689958855033272,-0.04693559584243485,0,0.05956130197888959,0,0,0,0,76.2125,84.2,,
735.9773302500308,1000,,-0.0057034786430640826,-0.0016169887492015836,1.2626902269127416,-0.04592167773197231,0,0.05798448744162262,0,0,0,0,76.2125,84.2,,
736.545108250016,1000,,-0.0058837419976420086,-0.0013802092499603784,1.2563517997074265,-0.04580529026636905,0,0.057546947041482846,0,0,0,0,76.2125,84.2,,
737.1138495000303,1000,,-0.005790733584767858,-0.0014320433121799195,1.250117187048803,-0.04650320579106218,0,0.05813345287439129,0,0,0,0,76.2125,84.2,,
737.6784830000194,1000,,-0.005884124550921021,-0.0010166530743915341,1.2438881304713834,-0.04946347676398323,0,0.061524812875519384,0,0,0,0,76.2125,84.2,,
738.2389277500184,1000,,-0.0058660546149652115,-0.00023304042633457081,1.2377037997825706,-0.04932337052821702,0,0.06104890703856845,0,0,0,0,76.128125,84.2,,
738.7964752500236,1000,,-0.005763534358734556,-0.0010931272910459104,1.231637663573357,-0.050202164954462704,0,0.06183472680074331,0,0,0,0,76.13375,84.2,,
739.3550280000298,1000,,-0.005871316337403429,-0.0018160926295316062,1.2255911083665723,-0.0488522112213748,0,0.05986891606326927,0,0,0,0,76.2125,84.2,,
739.8992875000149,1000,,-0.005709976293159169,-0.002675087985086426,1.2196607628543261,-0.05087842655820666,0,0.062054418343019724,0,0,0,0,76.2125,84.2,,
