Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),4LHE Temp (ºF),App message
216.50922,2000,,0.510431708,7.481509236,20.97980351,37.75138334,8576,792.0163623,621.5324732,78.4745094,0.012037276,0.009446154,78.4625,72.6125,88.93625,
217.0443005,2000,,0.508082457,7.431123071,20.9885605,37.64264591,8582,790.0649413,619.116285,78.36271167,0.012002879,0.00940571,78.4625,72.6125,88.925,
217.5894705,2000,,0.512126204,7.477450317,20.98155348,37.71979475,8572,791.4198313,623.3042563,78.75770311,0.011996447,0.009448132,78.4625,72.6125,88.851875,
218.1426033,2000,,0.515159727,7.573803099,20.9652516,37.90506522,8548,794.6867342,625.2573675,78.68100369,0.012113167,0.009530377,78.4625,72.6125,88.8125,
218.7221005,2000,,0.519109492,7.587440867,20.94810548,38.0894463,8548,797.8999098,630.0473735,78.96368272,0.012042629,0.009509054,78.4625,72.550625,88.8125,
219.285074,2000,,0.517787641,7.522956437,20.95849245,37.95374847,8551,795.4532712,628.6342034,79.02840207,0.011967147,0.009457439,78.4625,72.5,88.8125,
219.8438193,2000,,0.510648652,7.511113988,20.96348819,37.88028122,8562,794.1026167,620.754181,78.17033028,0.012100075,0.009458612,78.4625,72.5,88.7675,
220.3460355,2000,,0.507272832,7.502235509,20.96949527,37.80017122,8564,792.6504791,616.8215511,77.81759775,0.012162733,0.009464745,78.4625,72.5,88.7,
220.8678808,2000,,0.512517016,7.53489503,20.96091494,37.89530726,8554,794.3202479,622.4633935,78.36420777,0.012105006,0.009485961,78.4625,72.5,88.7,
221.3993878,2000,,0.516754187,7.563881593,20.953664,37.97123057,8548,795.636397,627.1844945,78.82804498,0.012060079,0.009506709,78.4625,72.6125,88.475,
221.9601888,2000,,0.515854568,7.553785189,20.9506971,37.9953524,8546,796.0290726,625.9442728,78.63332941,0.012067834,0.00948933,78.4625,72.6125,88.475,
222.4827213,2000,,0.518720643,7.547969435,20.96557321,37.80647619,8571,792.6332753,631.226859,79.63701638,0.011957603,0.009522619,78.4625,72.5225,88.475,
223.0239418,2000,,0.512873452,7.495008038,20.98509642,37.57374669,8585,788.4886269,625.154165,79.28506595,0.011989123,0.009505537,78.4625,72.5,88.475,
223.560914,2000,,0.506120483,7.424380706,20.99838055,37.41245523,8600,785.6007776,617.9633719,78.66081682,0.012014462,0.00945055,78.4625,72.5,88.536875,
224.1080515,2000,,0.502949296,7.417740049,20.99494067,37.44840933,8588,786.2268409,613.2720415,78.00180894,0.012095325,0.009434575,78.4625,72.5,88.5875,
224.6498885,2000,,0.506962385,7.486274252,20.9833239,37.57274061,8581,788.4009619,617.6283472,78.3393638,0.012120994,0.009495512,78.4625,72.5,88.626875,
225.1946525,2000,,0.50799727,7.483049882,20.98283819,37.57183221,8583,788.3635251,619.0739733,78.52663531,0.01208756,0.009491859,78.4625,72.5,88.7,
225.7351855,2000,,0.513042918,7.474459679,20.98476741,37.53834645,8585,787.7333722,625.3307003,79.38356903,0.011952989,0.009488561,78.4625,72.5,88.68875,
226.273012,2000,,0.511122909,7.467307577,20.99262075,37.43977955,8592,785.9590157,623.5019792,79.33010142,0.0119764,0.009500885,78.4625,72.5,88.5875,
226.8047075,2000,,0.513394814,7.485515282,20.98665176,37.50294645,8586,787.0612272,625.8575398,79.51822196,0.011960464,0.009510718,78.4625,72.5,88.5875,
227.337192,2000,,0.515928096,7.456751352,20.98287959,37.53724692,8585,787.6394698,628.865265,79.8417103,0.011857458,0.009467203,78.4625,72.5,88.683125,
227.882894,2000,,0.51524329,7.452563757,20.98173314,37.54121327,8577,787.6788066,627.4796589,79.66161283,0.011876947,0.009461376,78.4625,72.5,88.7,
228.406922,2000,,0.515860557,7.5186651,20.96555558,37.71741142,8566,790.7664513,627.3977143,79.34033107,0.011984097,0.009508073,78.4625,72.5,88.835,
228.9420618,2000,,0.510135844,7.497675748,20.97341516,37.61239487,8579,788.8599037,621.3915346,78.7712203,0.012065996,0.009504433,78.4625,72.5,88.925,
229.4882373,2000,,0.50706032,7.425862513,20.9858309,37.46063994,8589,786.142633,618.3633966,78.65798753,0.012009015,0.009445949,78.4625,72.5,88.97,
230.0248083,2000,,0.508630136,7.488111287,20.97755865,37.55304434,8577,787.7710597,619.4240953,78.62997809,0.012088858,0.009505425,78.4625,72.5,89.0375,
230.5547508,2000,,0.506848509,7.517243442,20.96487057,37.69178394,8567,790.2033445,616.5107278,78.01925324,0.012193208,0.009513049,78.4625,72.5,89.00375,
231.113384,2000,,0.506426831,7.464214557,20.96918238,37.62418134,8574,788.948293,616.4986713,78.14188296,0.012107452,0.009460966,78.4625,72.5,88.8125,
231.7198935,2000,,0.505389824,7.464146857,20.96672999,37.64622485,8568,789.3178093,614.7705185,77.88660777,0.012141413,0.009456422,78.4625,72.5,88.80125,
232.2703085,2000,,0.510669862,7.554751139,20.94614234,37.8792311,8549,793.4236315,619.8665064,78.12546265,0.012187771,0.009521715,78.4625,72.5,88.7,
232.8306215,2000,,0.508563486,7.463584878,20.96336796,37.66148365,8575,789.5110899,619.1590156,78.42303967,0.012054398,0.009453416,78.4625,72.5,88.7,
233.3823683,2000,,0.509174883,7.513374992,20.96116531,37.68640206,8562,789.9503162,619.0064149,78.36025325,0.012137751,0.009511147,78.4625,72.5,88.39625,
233.9481433,2000,,0.507930388,7.49641186,20.95660567,37.72998989,8566,790.6923246,617.7614909,78.12917332,0.012134743,0.009480782,78.4625,72.5,88.3625,
234.514804,2000,,0.509520238,7.462357662,20.96215746,37.65462209,8570,789.3221091,619.9787138,78.54575288,0.012036528,0.009454134,78.4625,72.5,88.3625,
235.0664168,2000,,0.509352596,7.427788984,20.96630688,37.59959542,8575,788.324652,620.0974889,78.66016796,0.01197843,0.009422245,78.4625,72.5,88.3625,
235.629423,2000,,0.5119728,7.412400794,20.97238427,37.52173241,8582,786.9201035,623.8005461,79.27138803,0.011882767,0.009419522,78.4625,72.4325,88.3625,
236.1676805,2000,,0.512912374,7.424503646,20.97453787,37.49160446,8579,786.3686588,624.7471216,79.44795398,0.011884591,0.009441508,78.4625,72.3875,88.3625,
236.7222713,2000,,0.512937639,7.50513388,20.94995186,37.77505975,8553,791.3853853,622.9234948,78.71306294,0.012048236,0.009483522,78.4625,72.3875,88.4525,
237.253197,2000,,0.511412416,7.528078279,20.93822127,37.8998587,8544,793.5553937,620.3646938,78.17526731,0.012134969,0.009486513,78.4625,72.3875,88.5875,
237.7761033,2000,,0.517483495,7.592103683,20.92499152,38.04310256,8532,796.0514509,626.8988876,78.75102902,0.012110644,0.009537187,78.4625,72.3875,88.565,
238.3201803,2000,,0.515195871,7.518912332,20.94252253,37.82473083,8560,792.1441246,626.1094295,79.03966274,0.012008992,0.009491817,78.4625,72.3875,88.3625,
238.9006568,2000,,0.506781083,7.45129681,20.96114016,37.60049167,8572,788.1491423,616.7736474,78.2559363,0.012081095,0.00945417,78.4625,72.3875,88.3625,
239.4393158,2000,,0.509450874,7.456607244,20.96206798,37.58823411,8574,787.9269848,620.1738461,78.70971823,0.012023472,0.009463572,78.4625,72.3875,88.3625,
239.9706703,2000,,0.508548947,7.424301809,20.96910674,37.50252457,8580,786.3944292,619.5018559,78.777512,0.01198435,0.009440942,78.4625,72.3875,88.3625,
240.490764,2000,,0.507462301,7.452229619,20.97570696,37.41729049,8586,784.8541085,618.6537505,78.82405087,0.012045878,0.009495051,78.4625,72.3875,88.289375,
241.041776,2000,,0.508583038,7.426619119,20.96528473,37.53782106,8572,786.9908287,619.0085291,78.65492337,0.01199774,0.009436723,78.4625,72.3875,88.25,
241.5832818,2000,,0.513297338,7.480044973,20.95867918,37.60578357,8568,788.1674819,624.4213915,79.22457977,0.01197923,0.009490425,78.4625,72.3875,88.25,
242.1175833,2000,,0.513195487,7.50546497,20.94462414,37.76062685,8555,790.8820214,623.3637009,78.81887477,0.012040293,0.009489992,78.4625,72.3875,88.25,
242.664041,2000,,0.511926623,7.464303227,20.95179058,37.66260236,8567,789.0986483,622.7059463,78.9135681,0.011986848,0.009459247,78.4625,72.415625,88.25,
243.196597,2000,,0.506465535,7.382979007,20.96430359,37.50541574,8577,786.2749041,616.7300675,78.43694257,0.011971176,0.009389818,78.4625,72.5,88.25,
243.739667,2000,,0.509465719,7.422534781,20.95253497,37.64021374,8561,788.6575323,619.2544808,78.52029573,0.011986281,0.009411575,78.4625,72.5,88.25,
244.283957,2000,,0.507523795,7.425498956,20.95499089,37.60155318,8574,787.9395316,617.8197679,78.40938265,0.012018922,0.009423939,78.4625,72.3875,88.475,
244.8282405,2000,,0.505883473,7.466451289,20.95760275,37.56659065,8568,787.3054765,615.3759327,78.16211865,0.012133175,0.009483521,78.4625,72.3875,88.475,
245.3684238,2000,,0.509995755,7.492509018,20.9529314,37.61618167,8568,788.1691901,620.4042831,78.71459494,0.012076795,0.009506204,78.4625,72.3875,88.66625,
245.922654,2000,,0.507249885,7.458006095,20.95499232,37.58629871,8568,787.6205921,617.0840404,78.34786299,0.01208592,0.009469033,78.4625,72.3875,88.7,
246.4919443,2000,,0.51094427,7.456690458,20.95395139,37.59357031,8568,787.7338345,621.5614067,78.90503452,0.011996739,0.009466001,78.4625,72.3875,88.62125,
247.0138775,2000,,0.510631041,7.479418448,20.94473352,37.69684527,8556,789.5502149,620.2890595,78.56235767,0.012057955,0.009473006,78.4625,72.3875,88.5875,
247.5928503,2000,,0.508539092,7.510553229,20.93552983,37.79519168,8550,791.2623393,617.3701002,78.02349199,0.012165452,0.009491863,78.4625,72.3875,88.53125,
248.1460723,2000,,0.508960357,7.458577186,20.94713906,37.64957059,8567,788.650399,619.0798783,78.49876061,0.012047815,0.009457355,78.4625,72.3875,88.475,
248.718924,2000,,0.503221347,7.400705906,20.96916299,37.38486606,8587,783.9291635,613.5331087,78.26365834,0.012062659,0.009440535,78.4625,72.3875,88.55375,
249.2515933,2000,,0.506145487,7.443283123,20.95926098,37.49823123,8573,785.9351335,616.090323,78.38939464,0.012081836,0.009470606,78.4625,72.3875,88.7,
249.7974385,2000,,0.510285144,7.449438569,20.95802685,37.50484372,8573,786.027502,621.1550693,79.02455193,0.011992886,0.00947732,78.4625,72.3875,88.68875,
250.3467683,2000,,0.514213012,7.492694811,20.95018368,37.58668397,8565,787.447817,625.3058646,79.40914311,0.01198245,0.009515159,78.4625,72.3875,88.5875,
250.9190615,2000,,0.514252925,7.497670729,20.94975064,37.58114435,8569,787.3155213,625.6727154,79.46901645,0.011983371,0.009523069,78.4625,72.3875,88.5875,
251.4754128,2000,,0.512696865,7.470412417,20.95289757,37.53809358,8569,786.5317353,623.7477093,79.303556,0.011976654,0.009497903,78.4625,72.280625,88.5875,
252.0624865,2000,,0.512587331,7.529809735,20.93928325,37.69196348,8555,789.2426636,622.6149888,78.8877494,0.012093917,0.009540555,78.4625,72.275,88.5875,
252.5733048,2000,,0.512354708,7.534385771,20.94029078,37.66973305,8558,788.8150721,622.5644715,78.92411585,0.012102198,0.009551526,78.4625,72.365,88.5875,
253.1242373,2000,,0.514347375,7.542488658,20.93476222,37.72539627,8556,789.7719401,624.7875633,79.10997977,0.01207209,0.009550196,78.4625,72.3875,88.5875,
253.6517798,2000,,0.51341908,7.499371353,20.94108866,37.64580898,8561,788.3440991,624.0857737,79.16424947,0.012016597,0.009512813,78.4625,72.3875,88.649375,
254.1752293,2000,,0.511156768,7.44880986,20.95398684,37.48227763,8576,785.4030399,622.3808366,79.24355435,0.011968263,0.009484059,78.4625,72.3875,88.7,
254.7453683,2000,,0.508779772,7.46201058,20.94705488,37.56369095,8562,786.8483281,618.5142438,78.60679062,0.012064459,0.009483416,78.4625,72.3875,88.77875,
255.2835858,2000,,0.508701408,7.488685153,20.94208929,37.61496744,8562,787.735984,618.4194303,78.50591351,0.012109406,0.009506593,78.4625,72.3875,88.925,
255.8070053,2000,,0.509145626,7.477548357,20.94194516,37.61034611,8560,787.6337346,618.8254412,78.56763316,0.012083474,0.009493689,78.4625,72.37625,88.925,
256.355906,2000,,0.51186246,7.477950371,20.93739105,37.65527712,8558,788.4032609,621.9255262,78.88418827,0.012023869,0.009484931,78.4625,72.275,88.925,
256.9050893,2000,,0.509438439,7.445681167,20.93591542,37.66504752,8557,788.5522456,618.920882,78.48825741,0.012030109,0.009442217,78.4625,72.275,88.925,
257.4777575,2000,,0.510729886,7.427371137,20.94432152,37.55751388,8566,786.6165251,621.1847464,78.96929453,0.011956799,0.009442177,78.4625,72.37625,88.925,
258.0371518,2000,,0.508248938,7.426203103,20.94897206,37.50244805,8570,785.6376312,618.4187706,78.71543582,0.01200851,0.009452453,78.4625,72.3875,88.925,
258.5957435,2000,,0.518900882,7.526778048,20.92786735,37.74468644,8546,789.9153281,629.6007269,79.70466364,0.01195486,0.009528572,78.4625,72.2975,89.015,
259.1733823,2000,,0.509910986,7.499623876,20.92900939,37.71710528,8552,789.3816498,619.1457725,78.43427047,0.0121131,0.009500631,78.4625,72.275,89.0375,
259.7257153,2000,,0.50721972,7.488563706,20.92946908,37.69675901,8554,788.9731269,616.0524525,78.08283141,0.012155733,0.009491534,78.4625,72.35375,89.0375,
260.2697568,2000,,0.50639955,7.480397816,20.93349397,37.64607266,8557,788.0638322,615.2629188,78.07272622,0.012158062,0.009492122,78.4625,72.3875,89.0375,
260.8136445,2000,,0.50656805,7.463621563,20.93433062,37.63029659,8558,787.7650579,615.4869327,78.13078842,0.012126397,0.009474425,78.411875,72.3875,88.93625,
261.3796938,2000,,0.511129569,7.520144964,20.92362933,37.74906943,8544,789.8474278,620.0732899,78.50534142,0.012127846,0.009520998,78.35,72.3875,88.8125,
261.9370875,2000,,0.514320733,7.532181054,20.92309032,37.74846027,8550,789.8141911,624.3854709,79.05512201,0.012063483,0.009536648,78.35,72.348125,88.851875,
262.522045,2000,,0.514954728,7.512091325,20.93009815,37.65678255,8551,788.1597182,625.1800126,79.32164345,0.012015919,0.009531162,78.35,72.275,88.925,
263.0705578,2000,,0.518774683,7.55117714,20.91722748,37.80391795,8542,790.753134,629.179047,79.56707968,0.012001653,0.009549347,78.3725,72.275,88.9475,
263.6293008,2000,,0.512814469,7.47990022,20.92655957,37.68795131,8555,788.6790576,622.8846595,78.97788782,0.012008667,0.009484064,78.4625,72.275,89.0375,
264.2195708,2000,,0.512413715,7.482438755,20.92826695,37.66065358,8554,788.172163,622.2937784,78.95410803,0.012024212,0.0094934,78.4625,72.275,89.0375,
264.8009653,2000,,0.516057617,7.464594327,20.93145283,37.61265618,8558,787.2875309,627.0295457,79.64425963,0.011904747,0.009481409,78.4625,72.275,89.0375,
265.3406925,2000,,0.513627064,7.455033299,20.93333913,37.58490624,8559,786.7775291,624.1848281,79.33438083,0.011943635,0.009475396,78.4625,72.275,89.0375,
265.8887818,2000,,0.512119746,7.475448,20.92401247,37.6926778,8549,788.6819637,621.575137,78.81211488,0.012026771,0.009478408,78.355625,72.275,88.930625,
266.4334653,2000,,0.510739993,7.532018288,20.91408385,37.79956281,8538,790.543126,619.1645543,78.32146897,0.012164817,0.009527633,78.35,72.275,88.925,
267.0035415,2000,,0.512045145,7.567982862,20.90785995,37.86642557,8534,791.7059113,620.4160548,78.36449173,0.012198362,0.009559081,78.35,72.275,88.925,
267.5705583,2000,,0.514133689,7.519546885,20.90945689,37.83822183,8535,791.1766144,623.0400864,78.74853478,0.012069129,0.00950426,78.35,72.275,88.925,
268.125158,2000,,0.518377534,7.559144687,20.89245127,38.03291224,8518,794.6006474,626.9196552,78.89749636,0.01205766,0.009513132,78.35,72.275,88.925,
268.7011118,2000,,0.516445518,7.511208543,20.91826693,37.71537496,8557,788.9387488,627.4124452,79.52632005,0.011971691,0.009520626,78.35,72.275,88.925,
269.255275,2000,,0.511054486,7.475672824,20.93218398,37.55255835,8558,786.0569712,620.9814424,78.99966844,0.012038566,0.009510345,78.35,72.275,88.86875,
269.808662,2000,,0.51032144,7.49614797,20.92496151,37.63657469,8553,787.5438662,619.7380249,78.69253424,0.012095679,0.00951839,78.35,72.275,88.8125,
270.354514,2000,,0.513177275,7.467969077,20.93631826,37.49652041,8571,785.0380675,624.5163429,79.55329283,0.011958221,0.009512821,78.35,72.275,88.851875,
270.89298,2000,,0.507485849,7.400996623,20.95952822,37.22173198,8592,780.1495981,619.0668254,79.35233845,0.011955131,0.009486655,78.35,72.275,88.925,
271.4220593,2000,,0.50500899,7.377023438,20.95731501,37.2459101,8581,780.5737107,615.2712478,78.8230939,0.011989877,0.009450784,78.35,72.275,88.919375,
271.9711855,2000,,0.509171285,7.45783831,20.93184834,37.53849886,8556,785.7495903,618.534114,78.71882147,0.012057242,0.009491329,78.35,72.275,88.8125,
272.5678053,2000,,0.511421088,7.501617789,20.92006314,37.66307031,8548,787.9135767,620.6617476,78.77300059,0.012086535,0.009520846,78.35,72.275,88.8125,
273.1469095,2000,,0.516222635,7.513212804,20.91421388,37.71505622,8546,788.7806883,626.393874,79.41312406,0.011994587,0.009525092,78.35,72.275,88.8125,
273.6708063,2000,,0.517105561,7.517479928,20.913942,37.71144241,8545,788.6948645,627.370515,79.54535909,0.011982558,0.009531542,78.35,72.275,88.8125,
274.2184138,2000,,0.50823308,7.465409102,20.9233387,37.59445152,8556,786.6014034,617.3974018,78.48910124,0.012091852,0.009490709,78.35,72.275,88.7225,
274.750667,2000,,0.509890517,7.448430922,20.9261997,37.55679706,8559,785.9209631,619.6599103,78.84522616,0.012020499,0.009477325,78.35,72.275,88.7,
275.330239,2000,,0.507432156,7.380453393,20.94589695,37.31889035,8582,781.6771931,618.3219995,79.10171105,0.011936309,0.009441792,78.35,72.2075,88.6325,
275.8586765,2000,,0.504424184,7.386663217,20.94440271,37.33693534,8570,781.9989735,613.7707892,78.48726026,0.012034869,0.009445838,78.35,72.1625,88.5875,
276.406732,2000,,0.514675319,7.51967252,20.90516983,37.79552322,8529,790.1203222,623.2210441,78.87587715,0.012065835,0.009517013,78.35,72.1625,88.5875,
276.9620938,2000,,0.518825073,7.577928331,20.89441136,37.90914233,8528,792.0891848,628.1866446,79.307515,0.012063228,0.009567013,78.35,72.1625,88.5875,
277.515962,2000,,0.514955781,7.553089047,20.89647063,37.87423491,8531,791.4377929,623.7242694,78.80898316,0.012109663,0.009543499,78.35,72.185,88.565,
278.0829515,2000,,0.514090363,7.525198863,20.9093611,37.71579169,8546,788.6129539,623.7515265,79.09501904,0.012064496,0.00954233,78.35,72.275,88.475,
278.65358,2000,,0.515499153,7.533361406,20.90766129,37.73183876,8541,788.8844927,625.1535985,79.24522754,0.012050479,0.009549383,78.35,72.275,88.4525,
279.2067283,2000,,0.506003736,7.478620237,20.91537387,37.63597149,8550,787.1703047,614.2830944,78.03684458,0.012174591,0.009500637,78.35,72.275,88.25,
279.762613,2000,,0.509481522,7.480668853,20.91088972,37.6836798,8543,787.9991863,617.9828766,78.42425512,0.012105028,0.009493256,78.35,72.275,88.25,
280.3165573,2000,,0.509120519,7.459850755,20.9092851,37.69742764,8547,788.2259652,617.7947471,78.37779195,0.012074961,0.009464086,78.35,72.17375,88.25,
280.8746793,2000,,0.507321876,7.413646782,20.92727784,37.48108014,8564,784.376923,616.8897899,78.64723836,0.012017872,0.00945164,78.35,72.1625,88.25,
281.4284333,2000,,0.507966261,7.364928159,20.93750974,37.35798944,8576,782.1831364,618.484405,79.0714331,0.011908072,0.009415856,78.35,72.1625,88.25,
281.985641,2000,,0.502243191,7.34069726,20.94095301,37.31351941,8574,781.3803827,611.377885,78.24353734,0.012006864,0.009394528,78.35,72.1625,88.25,
282.5420208,2000,,0.508634645,7.425826226,20.92141002,37.53839953,8551,785.3555897,617.516473,78.62858871,0.012025235,0.009455299,78.35,72.1625,88.25,
283.0952548,2000,,0.513996757,7.490393423,20.91550361,37.59750951,8555,786.3704059,624.3354216,79.39474013,0.011997388,0.009525268,78.35,72.1625,88.25,
283.6518415,2000,,0.510708009,7.405010693,20.93044013,37.41632534,8569,783.1401111,621.3514676,79.34104682,0.011917589,0.009455531,78.35,72.1625,88.295,
284.2032593,2000,,0.508253162,7.389497403,20.93078838,37.40890014,8565,782.9977325,618.0964567,78.93983627,0.011955305,0.009437444,78.35,72.1625,88.3625,
284.8312888,2000,,0.513678056,7.4752225,20.91501553,37.58837884,8547,786.1611291,623.3751464,79.29318512,0.011991529,0.009508463,78.35,72.1625,88.4075,
285.397277,2000,,0.511714813,7.51991529,20.9105099,37.63160262,8550,786.8956075,621.1547919,78.93741291,0.012106351,0.009556418,78.35,72.1625,88.475,
286.000098,2000,,0.506048336,7.436028018,20.92372641,37.47261341,8560,784.0666662,615.0011624,78.43737626,0.012091133,0.009483919,78.389375,72.1625,88.514375,
286.6054098,2000,,0.512160577,7.54700388,20.8956064,37.79872365,8528,789.8263556,620.149076,78.51653574,0.012169797,0.009555215,78.4625,72.1625,88.5875,
287.2603255,2000,,0.513002406,7.527143877,20.90385664,37.68760788,8544,787.8163146,622.2916411,78.98951718,0.012095906,0.009554444,78.411875,72.1625,88.536875,
287.898989,2000,,0.512714746,7.493699383,20.90903896,37.62098159,8549,786.6185555,622.3381456,79.11560412,0.012041217,0.00952647,78.35,72.1625,88.475,
288.5056575,2000,,0.513671277,7.484229421,20.90798698,37.62962751,8546,786.7597477,623.2974002,79.22333081,0.012007505,0.009512728,78.35,72.1625,88.475,
289.1468468,2000,,0.514881524,7.468147645,20.90784276,37.62454478,8547,786.648034,624.7790157,79.42295719,0.011953269,0.00949363,78.35,72.1625,88.475,
289.785603,2000,,0.51394342,7.511247056,20.90896081,37.60203757,8548,786.2194048,623.7707868,79.33803961,0.012041876,0.009553622,78.35,72.1625,88.475,
290.4200098,2000,,0.516270053,7.535188361,20.90490915,37.64084225,8546,786.8783616,626.4336781,79.60992434,0.012028692,0.00957604,78.35,72.1625,88.475,
291.1177598,2000,,0.513241715,7.502220222,20.90908713,37.58244488,8549,785.8145918,623.0013386,79.28095633,0.012042059,0.009547058,78.35,72.1625,88.390625,
292.0964638,2000,,0.511798752,7.439325262,20.91768347,37.47007807,8561,783.7871016,622.0603571,79.36600323,0.011959169,0.009491499,78.35,72.1625,88.43,
292.7052705,1000,,0.241306155,5.468702672,22.99538614,12.680858,5682,279.9592339,234.1373149,75.14895949,0.057323018,0.035900247,78.35,72.1625,88.475,
293.2676243,1000,,-0.001298295,1.361996451,24.1140824,0.269386931,2642,7.000583127,3.151753536,383.5610282,0.010770448,0.048359868,78.35,72.1625,88.53125,
293.8289148,1000,,-0.010693501,0.399398114,24.19407245,-0.097771186,1643,2.365586094,2.495413808,107.994882,0.157276951,0.105773988,78.35,72.1625,88.5875,
294.3899285,1000,,-0.010261867,0.176841491,24.22520777,-0.109157532,1119,2.644364889,1.632638954,61.75210395,0.107336292,0.066894868,78.395,72.1625,88.6775,
294.9645305,1000,,-0.009915903,0.099247214,24.24693297,-0.110074979,784,2.668981327,1.106008471,41.44686244,0.089561674,0.03719373,78.4625,72.1625,88.8125,
295.543963,1000,,-0.009464692,0.06324605,24.26343921,-0.110546088,537,2.682233728,0.723601363,27.03065671,0.08790943,0.023614984,78.423125,72.1625,89.009375,
296.0961173,1000,,-0.008753823,0.04653318,24.2759015,-0.109453656,364,2.657088588,0.45339787,17.08174099,0.103518969,0.017523574,78.35,72.1625,89.375,
296.6535818,1000,,-0.008019861,0.038300932,24.2862067,-0.107272104,128,2.605232938,0.150584644,5.798135999,0.059679478,0.014705893,78.35,72.1625,89.465,
297.230925,1000,,-0.004918429,0.034206716,24.29528926,-0.108361894,0,2.632685266,1.18E-08,0.000000451,0,0.012994948,78.35,72.1625,89.825,
297.8404855,1000,,-0.001751517,0.033188058,24.30337924,-0.109272892,0,2.655698208,1.71E-22,6.37E-21,0,0.012497483,78.35,72.145625,89.909375,
298.3916135,1000,,-0.001526131,0.033207572,24.30985487,-0.110594405,0,2.688536485,6.58E-35,2.49E-33,0,0.012354443,78.35,72.05,90.3875,
298.9450613,1000,,-0.00138604,0.031688797,24.31564451,-0.109824004,0,2.670439489,5.36E-47,1.98E-45,0,0.001777898,78.35,72.05,90.3875,
299.4986523,1000,,-0.001549202,0.031348423,24.32083193,-0.108266909,0,2.633142646,0,0,0,0,78.35,72.05,90.95,
300.0666603,1000,,-0.001501062,0.030113351,24.32566606,-0.109567241,0,2.665295518,0,0,0,0,78.35,72.05,90.95,
300.6392858,1000,,-0.00154823,0.029944712,24.33008569,-0.108857571,0,2.648515085,0,0,0,0,78.35,72.15125,91.355,
301.203027,1000,,-0.001554244,0.029912958,24.3340196,-0.110209777,0,2.681846439,0,0,0,0,78.35,72.1625,91.4,
301.7479463,1000,,-0.001378726,0.029459683,24.33754059,-0.110171387,0,2.681300354,0,0,0,0,78.35,72.08375,91.79375,
302.3103555,1000,,-0.001280391,0.028609987,24.34098837,-0.109299614,0,2.660460922,0,0,0,0,78.35,72.05,91.9625,
302.8534735,1000,,-0.00134132,0.028121641,24.34401434,-0.109740868,0,2.671532709,0,0,0,0,78.35,72.05,92.21,
303.3977365,1000,,-0.00144962,0.028389729,24.34691118,-0.109182559,0,2.658259458,0,0,0,0,78.35,72.05,92.4125,
303.9540643,1000,,-0.001300212,0.028246164,24.34977098,-0.109670809,0,2.670458817,0,0,0,0,78.310625,72.05,92.57,
304.5239273,1000,,-0.001346682,0.027317053,24.35243281,-0.109472955,0,2.665934034,0,0,0,0,78.2375,72.05,92.8625,
305.079438,1000,,-0.001345895,0.026028563,24.35488712,-0.109113012,0,2.657435032,0,0,0,0,78.26,72.05,92.93,
305.6458323,1000,,-0.001347655,0.026432685,24.35729282,-0.111995793,0,2.727914336,0,0,0,0,78.35,72.05,93.2,
306.1959448,1000,,-0.001493433,0.025829408,24.35952029,-0.111425836,0,2.714280407,0,0,0,0,78.35,72.06125,93.245,
306.7699285,1000,,-0.001465492,0.024740088,24.36180174,-0.112241353,0,2.734401805,0,0,0,0,78.35,72.1625,93.65,
307.315457,1000,,-0.001469388,0.02469365,24.36374007,-0.113181062,0,2.757513421,0,0,0,0,78.35,72.1625,93.65,
307.8690105,1000,,-0.001552984,0.024569897,24.36569071,-0.109700711,0,2.672933377,0,0,0,0,78.35,72.1625,94.0775,
308.4116345,1000,,-0.001482118,0.024440507,24.36755065,-0.111218158,0,2.71011437,0,0,0,0,78.35,72.1625,94.1,
308.962719,1000,,-0.001489384,0.024783057,24.36937156,-0.109671029,0,2.672614159,0,0,0,0,78.35,72.1625,94.26875,
309.5129158,1000,,-0.001532352,0.024902169,24.3710846,-0.11047018,0,2.692277948,0,0,0,0,78.35,72.1625,94.325,
310.0792763,1000,,-0.001496013,0.023757789,24.37280387,-0.114048039,0,2.77967113,0,0,0,0,78.4175,72.1625,94.595,
310.6352545,1000,,-0.001596676,0.022779791,24.37443828,-0.112318771,0,2.737706197,0,0,0,0,78.4625,72.1625,94.775,
311.1893863,1000,,-0.001531279,0.023091015,24.37601117,-0.109360996,0,2.665785053,0,0,0,0,78.4625,72.1625,94.8875,
311.7391988,1000,,-0.001557173,0.023729273,24.37754657,-0.109623971,0,2.672363966,0,0,0,0,78.4625,72.1625,95,
312.313519,1000,,-0.001481017,0.023209913,24.37909267,-0.111582708,0,2.720285111,0,0,0,0,78.4625,72.123125,95.118125,
312.8475515,1000,,-0.001537481,0.023335884,24.38046037,-0.112926885,0,2.753209636,0,0,0,0,78.4625,72.05,95.3375,
313.383816,1000,,-0.00157794,0.023336852,24.38176541,-0.110900751,0,2.70395598,0,0,0,0,78.4625,72.05,95.36,
313.9600418,1000,,-0.001616307,0.022543175,24.38326433,-0.109361776,0,2.666597057,0,0,0,0,78.4625,72.05,95.5625,
