Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),4LHE Temp (ºF),App message
166.9745305,2000,,0.503617018,7.436075687,20.82593301,60.84362632,8526,1267.125278,609.6410392,48.11213095,0.012197492,0.005868462,78.0125,71.7125,87.8,
167.507905,2000,,0.499851569,7.448546557,20.82578715,60.84002177,8523,1267.041246,604.8562997,47.73770627,0.012314659,0.00587869,78.0125,71.7125,87.8,
168.0571825,2000,,0.508793657,7.54482828,20.79391453,61.2124337,8485,1272.844262,612.9396764,48.15469984,0.012309359,0.005927496,78.0125,71.7125,87.8,
168.5936745,2000,,0.50978855,7.515699507,20.80560379,61.04612067,8515,1270.099952,616.3302209,48.52621814,0.012194255,0.005917376,78.0125,71.7125,87.8,
169.122322,2000,,0.505327941,7.420291574,20.83114388,60.72982953,8536,1265.071628,612.4347796,48.4110385,0.012116072,0.005865508,78.0125,71.7125,87.8,
169.6765658,2000,,0.500200698,7.392390974,20.83682328,60.66506368,8537,1264.067154,606.3125645,47.96527164,0.012192551,0.0058481,78.0125,71.7125,87.794375,
170.212842,2000,,0.49756987,7.404872381,20.82847893,60.7619552,8526,1265.578845,602.3311858,47.59337961,0.012293711,0.005850974,78.0125,71.7125,87.6875,
170.767475,2000,,0.501959821,7.448426975,20.81942202,60.86407618,8522,1267.154831,607.3606202,47.93112971,0.012263798,0.005878075,78.0125,71.7125,87.6875,
171.274567,2000,,0.503274177,7.422338586,20.83052458,60.72638181,8535,1264.962236,609.8962122,48.21453126,0.012169842,0.00586763,78.0125,71.7125,87.6875,
171.7938548,2000,,0.496683107,7.365661994,20.83509472,60.67287958,8536,1264.125168,601.98041,47.62033894,0.012235781,0.005826687,78.0125,71.7125,87.6875,
172.320099,2000,,0.500417276,7.431096298,20.82428958,60.80192529,8522,1266.156616,605.51321,47.82283139,0.012272397,0.005869006,78.0125,71.7125,87.6875,
172.8707878,2000,,0.507747792,7.468406862,20.817469,60.86855697,8522,1267.129127,614.3406573,48.48295257,0.01215691,0.005893953,78.0125,71.7125,87.6875,
173.4179183,2000,,0.504888187,7.418218944,20.82561632,60.75806704,8529,1265.324176,611.4035007,48.31991288,0.012133132,0.005862701,78.0125,71.7125,87.715625,
173.9425963,2000,,0.496497218,7.398985825,20.82675486,60.73897979,8527,1264.995679,601.1193662,47.51961529,0.01230935,0.005849015,78.0125,71.7125,87.8,
174.4696203,2000,,0.496310123,7.378841694,20.82628473,60.73522256,8534,1264.88855,601.3707945,47.54356386,0.01227033,0.005833568,78.0125,71.7125,87.8,
174.9941785,2000,,0.497530716,7.332054449,20.83940703,60.57269171,8540,1262.298395,603.2645648,47.79097831,0.012153932,0.005808478,78.0125,71.7125,87.6875,
175.569246,2000,,0.503242523,7.434343021,20.81237265,60.89265449,8510,1267.319736,608.0197778,47.976795,0.012227049,0.005866156,78.0125,71.7125,87.6875,
176.0911363,2000,,0.504847547,7.498031735,20.80564493,60.96751251,8512,1268.468074,610.1332336,48.0999565,0.012289182,0.005911077,78.0125,71.7125,87.6875,
176.6793603,2000,,0.507650706,7.489796423,20.79950599,61.02914541,8503,1269.375882,612.8879652,48.28264519,0.012220645,0.005900367,78.0125,71.7125,87.6875,
177.249698,2000,,0.504003432,7.403830161,20.81885055,60.78250638,8531,1265.421238,610.4631153,48.24177293,0.012128187,0.005850862,78.0125,71.7125,87.6875,
177.8308045,2000,,0.499661483,7.379455975,20.8286428,60.66150217,8532,1263.496627,605.3066092,47.90725325,0.012191253,0.005840496,78.0125,71.7125,87.6875,
178.3662368,2000,,0.500669174,7.431180992,20.82117292,60.75742788,8526,1265.040899,606.06864,47.90901517,0.012261279,0.00587426,78.0125,71.7125,87.56375,
178.9198875,2000,,0.503649258,7.480432401,20.81109711,60.87182601,8512,1266.808957,608.6887733,48.04893615,0.012289385,0.005904927,78.0125,71.7125,87.4625,
179.4683273,2000,,0.50366688,7.482034942,20.80776966,60.89482619,8519,1267.084504,609.228295,48.08095753,0.012281076,0.005904884,78.0125,71.7125,87.4625,
180.0513725,2000,,0.500339651,7.376075331,20.83396085,60.58189338,8541,1262.160622,606.7665698,48.07366318,0.012156485,0.005844003,78.0125,71.7125,87.4625,
180.572677,2000,,0.505637925,7.39603283,20.82682254,60.65803428,8532,1263.314075,612.4892112,48.48274474,0.012075308,0.005854471,78.0125,71.7125,87.485,
181.1008255,2000,,0.504372767,7.396430421,20.81550536,60.78888299,8522,1265.351218,610.3015626,48.2317693,0.012119302,0.005845352,78.0125,71.7125,87.6875,
181.6318583,2000,,0.501341194,7.351303353,20.82735508,60.64333584,8537,1263.040229,607.6971745,48.11391143,0.012097296,0.005820324,78.0125,71.7125,87.6875,
182.176169,2000,,0.505531459,7.365095912,20.83180345,60.58765427,8539,1262.15006,612.9115284,48.56091139,0.012016582,0.005835354,78.0125,71.7125,87.591875,
182.7135738,2000,,0.505771867,7.42194715,20.82409893,60.68213842,8531,1263.650825,612.6016912,48.47874228,0.012115566,0.005873414,78.0125,71.7125,87.575,
183.2473875,2000,,0.502962785,7.44997901,20.81454062,60.79359697,8519,1265.390486,608.3431658,48.07550295,0.01224636,0.005887491,78.0125,71.7125,87.501875,
183.7669583,2000,,0.50791193,7.485631205,20.79735429,60.98643155,8501,1268.35611,613.0635887,48.33525341,0.012210214,0.005901835,78.0125,71.7125,87.4625,
184.3132218,2000,,0.5084168,7.467863682,20.80386632,60.89161139,8519,1266.779938,614.9741362,48.54640623,0.012143424,0.005895143,78.0125,71.7125,87.4625,
184.84539,2000,,0.505007403,7.425087214,20.82385258,60.64115413,8536,1262.782301,612.0267559,48.46646376,0.012131995,0.005879936,78.0125,71.7125,87.4625,
185.3567798,2000,,0.50304614,7.391957216,20.83447481,60.50876852,8544,1260.668379,610.2395948,48.40604505,0.012113225,0.005863522,78.0125,71.7125,87.468125,
185.8721488,2000,,0.507129582,7.461169928,20.81670366,60.7211698,8521,1264.014184,613.5519642,48.53988722,0.012160647,0.005902752,78.0125,71.7125,87.575,
186.3989348,2000,,0.5050558,7.441308925,20.8196076,60.67318278,8530,1263.191821,611.6977998,48.42475479,0.012165056,0.005890877,78.0125,71.7125,87.575,
186.936259,2000,,0.504280217,7.454855125,20.81451074,60.72998741,8521,1264.064799,610.1151366,48.26610363,0.012218772,0.005897522,78.0125,71.7125,87.659375,
187.4810855,2000,,0.508292277,7.448409046,20.80713558,60.81397429,8518,1265.364554,614.7342519,48.58162945,0.012116638,0.00588637,78.0125,71.7125,87.6875,
188.0350268,2000,,0.504115366,7.382304562,20.81545801,60.71031628,8529,1263.712929,610.4455924,48.30565215,0.012093377,0.005841753,78.0125,71.7125,87.749375,
188.6057363,2000,,0.503237021,7.399358746,20.81359716,60.73170129,8522,1264.044952,608.8690526,48.16827614,0.012152585,0.005853703,78.0125,71.7125,87.8,
189.1482363,2000,,0.505491841,7.444337858,20.80758305,60.79603844,8519,1265.018585,611.377025,48.32947938,0.012176352,0.005884765,78.0125,71.7125,87.76625,
189.7008498,2000,,0.500502604,7.363668754,20.82692301,60.56032982,8545,1261.284521,607.224509,48.14342186,0.012126786,0.005838206,78.0125,71.7125,87.6875,
190.2491438,2000,,0.500648211,7.383679137,20.82637709,60.56621708,8533,1261.374679,606.527841,48.08467044,0.01217371,0.00585367,78.0125,71.7125,87.69875,
190.7833373,2000,,0.508478786,7.482812723,20.7932432,60.95164245,8494,1267.380489,613.234058,48.38581354,0.0122021,0.005904109,78.0125,71.7125,87.8,
191.3547228,2000,,0.504425738,7.493031587,20.79851146,60.87304935,8517,1266.068083,609.9952205,48.18014851,0.012283745,0.005918322,78.0125,71.7125,87.8,
191.8712825,2000,,0.501987092,7.383273317,20.81784593,60.63780469,8532,1262.348438,608.0878811,48.17117435,0.012141814,0.005848837,78.119375,71.7125,87.906875,
192.4008088,2000,,0.501656884,7.347379361,20.82402911,60.56419431,8537,1261.19053,608.0734451,48.214243,0.012083048,0.005825748,78.125,71.7125,87.9125,
192.9361013,2000,,0.501087276,7.363630945,20.81942073,60.62069386,8530,1262.087608,606.8453827,48.08269501,0.012134306,0.00583448,78.125,71.7125,87.845,
193.4759635,2000,,0.499240545,7.354827254,20.81678798,60.64430503,8530,1262.419625,604.6410884,47.89538957,0.012163997,0.005825975,78.125,71.7125,87.8,
194.0107923,2000,,0.50109964,7.420218023,20.8015996,60.80758247,8508,1264.894171,605.3264038,47.85567388,0.012258137,0.005866241,78.08,71.7125,87.8,
194.561253,2000,,0.506399208,7.49772092,20.79340956,60.89401771,8510,1266.193785,611.8681942,48.32340848,0.012253825,0.005921456,78.0125,71.7125,87.8,
195.0974545,2000,,0.505081312,7.476771817,20.8020529,60.78685875,8515,1264.491435,610.6458095,48.29179904,0.012244071,0.005912868,78.0125,71.7125,87.8,
195.6424818,2000,,0.502000704,7.434419487,20.80578148,60.73696776,8522,1263.679993,607.3738077,48.06385013,0.012240265,0.005883145,78.0125,71.7125,87.8,
196.1781215,2000,,0.503521578,7.450386588,20.80172318,60.78092297,8513,1264.347754,608.5768031,48.13358264,0.01224231,0.005892663,78.0125,71.7125,87.8,
196.7289063,2000,,0.504279171,7.421513412,20.80722328,60.707519,8528,1263.153983,610.6092747,48.34003981,0.012154193,0.005875344,78.0125,71.7125,87.693125,
197.2492003,2000,,0.50443749,7.357433216,20.81498758,60.61485576,8528,1261.697367,610.7997337,48.41094602,0.012045574,0.005831376,78.0125,71.7125,87.6875,
197.7845615,2000,,0.503753134,7.381045231,20.8180898,60.58605379,8533,1261.285893,610.2822626,48.38572135,0.012094481,0.005852002,78.09125,71.7125,87.76625,
198.3300323,2000,,0.503415058,7.47334989,20.80955881,60.68287042,8520,1262.78351,608.9575152,48.22345359,0.012272376,0.005918146,78.125,71.7125,87.8,
198.8757598,2000,,0.506991591,7.502176093,20.79748391,60.81820683,8516,1264.864682,613.035563,48.46666974,0.012238036,0.005931168,78.074375,71.7125,87.951875,
199.4049335,2000,,0.50522415,7.386443308,20.81636003,60.58245132,8533,1261.106108,612.0691222,48.53428086,0.012068099,0.005857114,78.0125,71.7125,88.1375,
199.947073,2000,,0.501957867,7.39761689,20.81725999,60.56229791,8534,1260.741087,608.1766472,48.23961555,0.012163599,0.005867673,78.035,71.7125,88.16,
200.4540325,2000,,0.498147153,7.345654877,20.81876883,60.54013504,8536,1260.371072,603.7432943,47.90202268,0.01216685,0.005828168,78.125,71.7125,88.25,
200.9821238,2000,,0.497282692,7.35856651,20.81790045,60.54484129,8534,1260.416473,602.56734,47.80700561,0.012212021,0.005838203,78.125,71.7125,88.25,
201.5073375,2000,,0.497125874,7.375082014,20.81476215,60.57605,8530,1260.876029,602.0935771,47.75201427,0.012249071,0.005849172,78.125,71.7125,88.25,
202.0469835,2000,,0.501664644,7.397618406,20.81085909,60.61762481,8527,1261.504812,607.3790303,48.14718184,0.012179622,0.005864121,78.125,71.7125,88.25,
202.565648,2000,,0.503803399,7.43553899,20.80330444,60.6979958,8521,1262.718864,609.4922894,48.26823565,0.012199594,0.005888514,78.0575,71.7125,88.3175,
203.1210913,2000,,0.500790829,7.38537084,20.80539737,60.66264162,8526,1262.110104,606.2142892,48.03187461,0.012182837,0.005851595,78.0125,71.7125,88.3625,
203.6972553,2000,,0.500933383,7.347337493,20.81963465,60.48571645,8539,1259.290393,607.3332169,48.22820712,0.012097712,0.005834509,78.06875,71.7125,88.3625,
204.251318,2000,,0.498781876,7.394468831,20.82104267,60.46330668,8540,1258.909072,604.761087,48.03850224,0.01222718,0.005873711,78.125,71.7125,88.3625,
204.7861148,2000,,0.498212614,7.416106046,20.82544132,60.41504886,8545,1258.170048,604.4577786,48.04261096,0.012269354,0.00589436,78.125,71.7125,88.41875,
205.347655,2000,,0.503567854,7.426605967,20.81280919,60.56786818,8530,1260.587287,609.8425147,48.37764228,0.012177906,0.005891381,78.125,71.7125,88.5875,
205.8680475,2000,,0.494885264,7.322421222,20.83241958,60.32362379,8557,1256.686602,601.2488686,47.8437484,0.012178835,0.005826745,78.125,71.7125,88.5875,
206.3846685,2000,,0.499125601,7.36360836,20.81704878,60.50319491,8532,1259.497573,604.6658683,48.00834376,0.012178318,0.005846454,78.125,71.7125,88.475,
206.903769,2000,,0.503286454,7.396660184,20.8005877,60.68675618,8513,1262.31886,608.2803104,48.18753846,0.012159887,0.005859539,78.125,71.7125,88.475,
207.4415028,2000,,0.508844118,7.448556627,20.77776142,60.93856732,8500,1266.166769,614.0700721,48.49837412,0.012129955,0.005882745,78.125,71.7125,88.475,
207.9722523,2000,,0.507281973,7.389656221,20.78805611,60.80142229,8511,1263.943336,612.9752402,48.4970922,0.012055458,0.00584651,78.125,71.7125,88.475,
208.494304,2000,,0.503862717,7.343698312,20.80116239,60.64102534,8527,1261.40349,610.0093467,48.35934165,0.012038922,0.005821832,78.125,71.7125,88.385,
209.0658853,2000,,0.496765623,7.301330286,20.81129579,60.52301654,8532,1259.56238,601.8036901,47.77878973,0.012132426,0.005796718,78.125,71.7125,88.25,
209.6018203,2000,,0.499377683,7.375787831,20.80315389,60.61705646,8523,1261.025812,604.2926841,47.9207109,0.012205632,0.005849031,78.125,71.7125,88.25,
210.1944733,2000,,0.502662374,7.464552957,20.78395766,60.83735884,8503,1264.440897,606.8239321,47.99142739,0.012301117,0.005903432,78.125,71.7125,88.25,
210.7639598,2000,,0.504744372,7.433406976,20.79106865,60.73536695,8517,1262.752954,610.3512186,48.33486996,0.012178931,0.005886654,78.125,71.7125,88.25,
211.3195298,2000,,0.503038363,7.411757678,20.79783226,60.64414674,8523,1261.26676,608.7435691,48.2644811,0.01217553,0.00587644,78.125,71.7125,88.25,
211.8570575,2000,,0.505878503,7.449424344,20.78805222,60.75730775,8506,1263.025385,610.9125979,48.36897148,0.012193882,0.005898055,78.125,71.7125,88.25,
212.4254045,2000,,0.511323241,7.507240141,20.76844059,60.98333878,8491,1266.52883,616.4272561,48.67058937,0.012178681,0.005927413,78.125,71.7125,88.143125,
212.9625193,2000,,0.512009293,7.520923814,20.76323703,61.03249941,8484,1267.232193,616.7427958,48.66843072,0.012194671,0.005934916,78.125,71.7125,88.1375,
213.4996418,2000,,0.513821726,7.527819124,20.76871343,60.96123076,8497,1266.086034,619.8434349,48.95735158,0.01214476,0.005945732,78.125,71.7125,88.053125,
214.0523018,2000,,0.511092418,7.512567771,20.77778925,60.84858763,8502,1264.299103,616.9783745,48.80003552,0.012176398,0.005942081,78.125,71.7125,88.025,
214.6151395,2000,,0.509131614,7.492489608,20.77849094,60.83223384,8502,1264.001969,614.6109133,48.62422776,0.012190803,0.005927592,78.125,71.7125,87.9575,
215.151125,2000,,0.509802139,7.558130833,20.77103704,60.918364,8496,1265.337558,614.9334012,48.59835162,0.012290967,0.005973209,78.125,71.7125,87.9125,
215.678334,2000,,0.505267406,7.429182927,20.78490121,60.74294467,8515,1262.535718,610.880061,48.38514925,0.012161388,0.005884314,78.125,71.7125,87.940625,
216.252977,2000,,0.510014617,7.434442687,20.77724773,60.83733215,8497,1264.031521,615.2764502,48.67554523,0.012083073,0.005881507,78.125,71.7125,88.025,
216.7881508,2000,,0.510736727,7.481394601,20.76668332,60.95596683,8495,1265.85304,615.9985332,48.66265313,0.012145173,0.005910154,78.125,71.7125,88.025,
217.306384,2000,,0.504931226,7.422186845,20.78486997,60.72695642,8513,1262.201776,610.3320929,48.35453195,0.012160934,0.005880349,78.125,71.7125,88.025,
217.8331693,2000,,0.504638346,7.41639966,20.791044,60.65814924,8518,1261.146218,610.3145378,48.39363518,0.012151784,0.005880682,78.125,71.7125,88.025,
218.3814528,2000,,0.505836053,7.443276742,20.79027616,60.67236927,8517,1261.395309,611.6884728,48.49300679,0.012168444,0.005900828,78.125,71.8025,87.935,
218.9179718,2000,,0.504559691,7.420239132,20.79481482,60.60972634,8523,1260.367949,610.5727855,48.4439556,0.012152997,0.005887358,78.125,71.825,87.9125,
219.4646255,2000,,0.501037263,7.387997354,20.80146817,60.52260722,8528,1258.959063,606.6787487,48.18890889,0.012177768,0.005868336,78.125,71.7575,87.9125,
220.0008773,2000,,0.499095362,7.359963469,20.80027639,60.53777155,8526,1259.202371,604.1968582,47.98251302,0.012181409,0.005844941,78.125,71.7125,87.9125,
220.534088,2000,,0.498349416,7.373466951,20.78481061,60.71616919,8503,1261.972365,601.6411234,47.6747203,0.012255569,0.005842796,78.125,71.7125,87.873125,
221.0818133,2000,,0.507478195,7.48505446,20.75777161,61.01931525,8485,1266.624923,611.3482786,48.26596615,0.0122436,0.005909454,78.125,71.7125,87.8,
221.651422,2000,,0.504796417,7.434897163,20.78373402,60.69670595,8518,1261.503614,610.4779847,48.39274734,0.012178834,0.005893659,78.125,71.7125,87.783125,
222.2376743,2000,,0.49987066,7.379233341,20.79939542,60.51228802,8529,1258.618964,605.3086957,48.09307953,0.012190869,0.00586296,78.125,71.7125,87.6875,
222.771117,2000,,0.500918504,7.412087376,20.80182372,60.47480076,8531,1257.986109,606.7307386,48.23029676,0.012216615,0.005892026,78.125,71.7125,87.6875,
223.2868818,2000,,0.496091364,7.403375696,20.80047553,60.48840988,8528,1258.187683,600.6593081,47.74004025,0.01232541,0.005884158,78.125,71.7125,87.794375,
223.8206578,2000,,0.498739565,7.407291495,20.79464844,60.55073597,8521,1259.131172,603.3615522,47.91878228,0.012276953,0.005882854,78.125,71.7125,87.8,
224.3575298,2000,,0.506207772,7.460830116,20.78294392,60.68654333,8508,1261.244766,611.4503988,48.47988189,0.012201854,0.005915444,78.125,71.7125,87.8,
224.9086355,2000,,0.509678693,7.47763449,20.772766,60.80077304,8502,1263.000174,615.2578143,48.71397378,0.012153691,0.005920529,78.125,71.7125,87.8,
225.4501875,2000,,0.505275384,7.419685519,20.78349198,60.66580644,8514,1260.847247,610.7906415,48.44286228,0.012147687,0.005884683,78.175625,71.7125,87.8,
226.0063875,2000,,0.502000413,7.427990844,20.78048671,60.69240967,8508,1261.21776,606.4332446,48.0832068,0.012248819,0.00588954,78.2375,71.7125,87.8,
226.5298978,2000,,0.499698209,7.429441086,20.77684112,60.73102174,8507,1261.798741,603.5754844,47.8345388,0.012309061,0.005887972,78.2375,71.7125,87.8225,
227.0658725,2000,,0.497810428,7.390443444,20.78838637,60.58933575,8519,1259.554383,602.1244509,47.804573,0.012274074,0.005867505,78.2375,71.7125,87.9125,
227.627217,2000,,0.507051636,7.462108572,20.77290284,60.77965091,8504,1262.569396,612.2124858,48.48966843,0.012190207,0.005910238,78.2375,71.7125,87.9125,
228.1746788,2000,,0.509302363,7.328787515,20.7954037,60.50301481,8529,1258.184492,616.7656796,49.02015858,0.011882891,0.005824883,78.2375,71.825,88.025,
228.738045,2000,,0.505945624,7.370276624,20.79031989,60.55994026,8519,1259.060391,611.9250294,48.60170521,0.0120444,0.005853786,78.2375,71.825,88.025,
229.3041958,2000,,0.503749925,7.401620467,20.7757505,60.72718723,8501,1261.651909,608.0092443,48.19165535,0.012173638,0.005866602,78.2375,71.825,88.2275,
229.8810118,2000,,0.503722672,7.398089558,20.77192025,60.75182592,8510,1261.931327,608.5937473,48.22706235,0.012156119,0.005862512,78.2375,71.825,88.25,
230.4165553,2000,,0.498866574,7.338338567,20.79203878,60.50553575,8529,1258.033097,604.0797272,48.01779166,0.012147951,0.005833175,78.2375,71.825,88.32875,
230.9473693,2000,,0.497142798,7.312161569,20.80153932,60.38561235,8536,1256.113667,602.5116982,47.96633601,0.012136127,0.005821256,78.2375,71.825,88.3625,
231.510866,2000,,0.497815229,7.301291544,20.80221813,60.37776966,8534,1255.991472,603.1625914,48.02283645,0.012105021,0.005813167,78.2375,71.825,88.3625,
232.0530918,2000,,0.500395794,7.37647818,20.78375673,60.59330131,8512,1259.356142,604.7649084,48.02169295,0.012197268,0.005857331,78.2375,71.825,88.3625,
232.6095503,2000,,0.499776684,7.364162039,20.79442357,60.44991928,8536,1257.019566,605.6915341,48.18453388,0.012158261,0.005858402,78.2375,71.825,88.401875,
233.1499098,2000,,0.497852093,7.343710581,20.79685065,60.41321485,8527,1256.404406,602.7653874,47.9754392,0.01218338,0.005845018,78.2375,71.825,88.475,
233.6824908,2000,,0.498398363,7.342003425,20.79339681,60.44465008,8527,1256.849578,603.3725413,48.00675922,0.01216835,0.005841592,78.2375,71.825,88.48625,
234.2195055,2000,,0.501207904,7.374186805,20.78746592,60.51588636,8522,1257.97188,606.4376822,48.20759711,0.012160071,0.005861963,78.2375,71.825,88.5875,
234.8025758,2000,,0.501491032,7.368020547,20.78791772,60.51268596,8522,1257.932719,606.7966018,48.23760502,0.012142554,0.005857245,78.2375,71.825,88.5875,
235.332367,2000,,0.501874041,7.442829863,20.76938152,60.7302113,8497,1261.327915,605.4445807,48.00037732,0.012293153,0.005900758,78.2375,71.825,88.68875,
235.9188248,2000,,0.508334292,7.489130152,20.75449883,60.88484731,8488,1263.634432,612.6434368,48.48263572,0.012224292,0.005926657,78.2375,71.825,88.7,
236.4507583,2000,,0.509606718,7.472725037,20.75713424,60.84581208,8496,1262.984515,614.7113695,48.67135612,0.012156494,0.005916718,78.2375,71.825,88.7,
236.9768443,2000,,0.502306483,7.427215541,20.76641776,60.72658085,8503,1261.073521,606.4364323,48.08885551,0.012247543,0.005889596,78.2375,71.825,88.7,
237.5376615,2000,,0.499042133,7.431740014,20.76458727,60.74444508,8498,1261.33326,602.1562897,47.73969682,0.012341917,0.005891972,78.2375,71.825,88.638125,
238.0800708,2000,,0.501212428,7.470051345,20.74710802,60.94494845,8479,1264.430958,603.371792,47.71871815,0.012380641,0.005907828,78.2375,71.825,88.5875,
238.629102,2000,,0.503838446,7.445595732,20.75916782,60.78798977,8503,1261.906894,608.2453248,48.20045914,0.012241039,0.00590024,78.2375,71.825,88.52,
239.1662188,2000,,0.498577069,7.377802215,20.77634828,60.583929,8516,1258.712765,602.8177267,47.89158394,0.012238884,0.005861386,78.2375,71.825,88.3625,
239.7052553,2000,,0.49504568,7.350406898,20.78016333,60.53692702,8518,1257.967224,598.7203015,47.59426562,0.012276874,0.005843083,78.243125,71.825,88.368125,
240.2497678,2000,,0.50149544,7.419842705,20.76648446,60.6964888,8500,1260.452226,605.2502242,48.01835276,0.012259247,0.005886636,78.35,71.825,88.475,
240.8084428,2000,,0.502033964,7.401853998,20.76027273,60.76074488,8496,1261.40948,605.6172236,48.01117938,0.012222033,0.005867916,78.35,71.825,88.475,
241.3839898,2000,,0.501140666,7.391592822,20.76786655,60.6552779,8511,1259.6802,605.591594,48.07504757,0.012205551,0.005867815,78.24875,71.825,88.37375,
241.9260353,2000,,0.501341753,7.366028644,20.77619155,60.55496688,8515,1258.101588,606.077452,48.17396565,0.012153639,0.005854876,78.2375,71.825,88.3625,
242.4365963,2000,,0.499882217,7.346964797,20.77434324,60.5708316,8513,1258.319183,604.1943653,48.01597517,0.012159944,0.005838711,78.310625,71.825,88.21625,
242.9735178,2000,,0.502257348,7.40771913,20.76926437,60.62883711,8507,1259.216247,606.663892,48.17791694,0.012210613,0.005882795,78.35,71.825,88.1375,
243.5447028,2000,,0.502198097,7.423532368,20.77165564,60.59070701,8512,1258.569275,606.909689,48.2222004,0.012231703,0.00589839,78.35,71.825,88.086875,
244.0753078,2000,,0.505020606,7.440081796,20.77047872,60.59618041,8510,1258.61167,610.2280941,48.48422217,0.012192349,0.00591134,78.35,71.825,88.025,
244.6508403,2000,,0.501922169,7.404139837,20.78099901,60.46742762,8525,1256.573243,607.4969138,48.34540152,0.012188049,0.00589232,78.35,71.825,87.996875,
245.2173228,2000,,0.497606249,7.361267576,20.78226687,60.4558276,8522,1256.409112,602.0668874,47.91966311,0.012226665,0.005858974,78.35,71.825,87.9125,
245.7613455,2000,,0.49795908,7.35558961,20.77883423,60.48506695,8519,1256.809142,602.3042025,47.92328851,0.012212418,0.005852591,78.35,71.825,87.92375,
246.306646,2000,,0.499625428,7.374342754,20.77263232,60.55498436,8511,1257.886282,603.7779855,47.99937504,0.012213666,0.005862483,78.35,71.825,88.025,
246.8606985,2000,,0.502698956,7.423901737,20.76218843,60.66974784,8499,1259.636192,606.612091,48.15768866,0.012238267,0.005893671,78.35,71.825,88.025,
247.406896,2000,,0.507292119,7.480320386,20.73813661,60.94811499,8475,1263.950057,610.4270415,48.29515037,0.01225428,0.00591821,78.35,71.825,88.025,
247.994294,2000,,0.508496868,7.496236237,20.73964281,60.92307959,8486,1263.522575,612.658714,48.48806416,0.012235617,0.005932801,78.35,71.825,88.025,
248.514652,2000,,0.505144745,7.489024077,20.75025521,60.79287838,8494,1261.467679,609.226373,48.29502538,0.012292655,0.00593675,78.35,71.825,88.025,
249.0569408,2000,,0.501797434,7.443579768,20.75739385,60.69810473,8500,1259.934456,605.61987,48.06757089,0.012290877,0.00590791,78.35,71.825,88.025,
249.6444693,2000,,0.500482718,7.447903389,20.75609164,60.70975189,8497,1260.096875,603.7609105,47.91383216,0.012335908,0.005910573,78.35,71.8925,88.0925,
250.2010995,2000,,0.502639288,7.4400769,20.75166902,60.7568227,8497,1260.805329,606.4091983,48.09692692,0.012269073,0.005901045,78.35,71.9375,88.1375,
250.811977,2000,,0.499027945,7.368572908,20.77060764,60.52761678,8517,1257.195185,603.4525743,47.99989526,0.012210695,0.005861118,78.35,71.88125,88.1375,
251.384015,2000,,0.494974005,7.33345293,20.77931174,60.42429905,8526,1255.575189,599.1551216,47.71954969,0.012239669,0.005840709,78.35,71.825,88.1375,
251.9521718,2000,,0.498193516,7.360369132,20.76974544,60.52860074,8508,1257.162845,601.7862619,47.86840744,0.012230955,0.005854729,78.35,71.825,88.1375,
252.5165278,2000,,0.504773302,7.4575067,20.74448004,60.81915198,8485,1261.661232,608.0762084,48.19635476,0.012264069,0.00591084,78.35,71.825,88.1375,
253.060651,2000,,0.500778593,7.417592027,20.75800407,60.64676426,8508,1258.905048,604.9599501,48.05425356,0.012261625,0.005892094,78.35,71.8475,88.115,
253.608807,2000,,0.496340979,7.460402918,20.75581274,60.6734062,8496,1259.325438,598.6849617,47.5399755,0.012461448,0.005924113,78.35,71.9375,88.025,
254.1780775,2000,,0.503001307,7.442712574,20.75011111,60.72501184,8496,1260.050666,606.7502465,48.15289246,0.012266655,0.00590667,78.355625,71.9375,88.019375,
254.7454098,2000,,0.501375707,7.411797392,20.7593084,60.60657144,8508,1258.150332,605.6705224,48.13964599,0.012237539,0.005891024,78.4625,71.9375,87.9125,
255.2875763,2000,,0.497090136,7.394528528,20.76735592,60.50677621,8512,1256.565731,600.780899,47.81132735,0.012308216,0.005884712,78.4625,71.9375,87.9125,
255.846686,2000,,0.501300984,7.421005428,20.75517458,60.64680785,8500,1258.73499,604.9592529,48.06089163,0.012267011,0.005895605,78.4625,71.9375,87.9125,
256.3873905,2000,,0.505533648,7.457880874,20.74623136,60.74507624,8489,1260.231161,609.289839,48.3473983,0.012240298,0.005917857,78.4625,71.9375,87.9125,
256.9182193,2000,,0.507257914,7.478461164,20.7450107,60.75200372,8492,1260.300966,611.5888387,48.52720291,0.012227945,0.005933869,78.395,71.9375,87.98,
257.4853745,2000,,0.503230124,7.458962366,20.74762634,60.715793,8496,1259.708577,607.0545867,48.19006639,0.012287265,0.00592118,78.35,71.9375,88.025,
258.026592,2000,,0.500698275,7.441387328,20.75132244,60.66573832,8498,1258.894294,604.1470747,47.99029563,0.012317178,0.00591105,78.35,71.886875,88.025,
258.5690805,2000,,0.498267317,7.428830671,20.75558547,60.60558768,8504,1257.904349,601.6422647,47.82886901,0.012347756,0.005905716,78.35,71.825,88.025,
